time operation sell_price hold_day buy_price buy_date
20150202 sell 29.54 7 31.69 20150122
20150311 sell 30.49 9 30.23 20150226
20150408 sell 33.91 15 33.39 20150317
20150507 sell 46.26 12 37.14 20150420
20150604 sell 72.11 16 57.59 20150513
20150731 sell 59.52 2 64.96 20150729
20150803 sell 53.57 3 64.96 20150729
20150818 sell 55.99 5 61.16 20150811
20151116 sell 48.24 19 43.96 20151020
20160408 sell 34.19 12 36.33 20160322
20160718 sell 35.04 21 32.04 20160617
20160825 sell 33.38 7 34.81 20160816
20160826 sell 33.45 8 34.81 20160816
20161207 sell 33.48 10 33.68 20161123
20161208 sell 32.83 11 33.68 20161123
20170119 sell 31.63 8 33.48 20170109
20170217 sell 33.16 13 32.5 20170124
20170222 sell 33.28 1 33.53 20170221
20170419 sell 31.85 4 33.23 20170413
20170420 sell 32.03 5 33.23 20170413
20170421 sell 31.61 6 33.23 20170413
20170717 sell 25.86 6 27.99 20170707
20170824 sell 27.04 6 27.7 20170816
20170920 sell 28.13 17 27.79 20170828
20170922 sell 27.82 19 27.79 20170828
20170925 sell 27.67 20 27.79 20170828
20171019 sell 27.76 5 28.37 20171012
20180418 sell 24.26 5 24.21 20180411
20180927 sell 18.64 2 19.12 20180925
20181127 sell 17.22 5 17.92 20181120
20181210 sell 17.2 4 17.68 20181204
20181211 sell 17.2 5 17.68 20181204
20190122 sell 18.1 10 18.29 20190108
20190326 sell 25.13 29 18.94 20190213
20190327 sell 24.61 30 18.94 20190213
