time operation sell_price hold_day buy_price buy_date
20150203 sell 9.54 8 9.08 20150122
20150305 sell 10.53 7 10.45 20150217
20150324 sell 10.86 1 11.13 20150323
20150325 sell 10.65 2 11.13 20150323
20150428 sell 12.7 14 11.82 20150408
20150616 sell 12.4 13 12.85 20150528
20150821 sell 8.64 6 10.5 20150813
20150824 sell 7.78 7 10.5 20150813
20151028 sell 8.23 7 8.84 20151019
20160421 sell 5.14 5 5.4 20160414
20160802 sell 4.33 5 4.0 20160726
20160803 sell 4.39 6 4.0 20160726
20160822 sell 4.47 9 4.58 20160809
20161107 sell 4.51 11 4.51 20161021
20161205 sell 4.69 16 4.59 20161111
20170203 sell 4.91 20 4.75 20161229
20170223 sell 5.02 8 5.02 20170213
20170419 sell 4.91 9 5.05 20170406
20170803 sell 3.87 10 3.91 20170720
20170913 sell 3.87 10 3.89 20170830
20171127 sell 3.89 12 3.94 20171109
20171128 sell 3.85 13 3.94 20171109
20180201 sell 3.8 11 3.82 20180117
20180207 sell 3.98 1 3.97 20180206
20181126 sell 2.99 14 3.08 20181106
20190116 sell 3.07 6 3.15 20190108
20190320 sell 3.85 34 3.18 20190124
20190415 sell 3.96 7 4.08 20190403
