time operation sell_price hold_day buy_price buy_date
20150108 sell 25.39 3 26.58 20150105
20150130 sell 25.11 4 26.26 20150126
20151026 sell 16.72 22 26.13 20150310
20160419 sell 9.59 18 9.66 20160323
20160721 sell 9.62 19 9.16 20160624
20160811 sell 9.72 1 9.83 20160810
20160826 sell 10.13 10 9.86 20160812
20160829 sell 10.23 11 9.86 20160812
20160919 sell 11.64 5 11.14 20160908
20160920 sell 11.37 6 11.14 20160908
20161130 sell 10.94 14 11.05 20161110
20161201 sell 10.92 15 11.05 20161110
20161202 sell 10.95 16 11.05 20161110
20170313 sell 11.84 27 10.85 20170126
20170314 sell 11.79 28 10.85 20170126
20170317 sell 11.88 1 12.07 20170316
20170330 sell 12.32 7 12.29 20170321
20170419 sell 16.7 9 14.99 20170406
20170711 sell 15.2 20 14.86 20170613
20170804 sell 14.88 3 15.58 20170801
20170815 sell 17.44 4 15.8 20170809
20170824 sell 16.31 6 17.22 20170816
20171102 sell 21.52 16 18.12 20171011
20171123 sell 23.8 6 24.68 20171115
20180115 sell 23.74 12 22.66 20171227
20180202 sell 26.57 5 25.55 20180126
20180205 sell 26.73 6 25.55 20180126
20180207 sell 23.4 8 25.55 20180126
20180323 sell 23.99 8 25.02 20180313
20180803 sell 18.5 7 21.83 20180725
20181127 sell 15.2 4 15.99 20181121
20181128 sell 15.24 5 15.99 20181121
20181129 sell 15.1 6 15.99 20181121
20181217 sell 16.0 9 16.05 20181204
20190313 sell 18.84 29 15.42 20190124
20190320 sell 19.28 2 20.85 20190318
20190411 sell 20.2 6 21.89 20190402
