time operation sell_price hold_day buy_price buy_date
20150203 sell 24.64 6 24.9 20150126
20150408 sell 36.66 32 26.93 20150213
20150608 sell 46.14 18 40.07 20150513
20150619 sell 48.6 5 56.12 20150612
20150623 sell 48.6 6 56.12 20150612
20150624 sell 49.0 7 56.12 20150612
20150728 sell 42.94 5 48.75 20150721
20151113 sell 40.63 16 40.69 20151022
20160418 sell 36.2 20 36.51 20160318
20160506 sell 35.01 1 36.35 20160505
20160614 sell 34.52 6 36.04 20160602
20160623 sell 17.51 3 36.27 20160620
20161027 sell 18.78 8 19.11 20161017
20161207 sell 18.6 2 18.88 20161205
20170313 sell 17.25 4 17.66 20170307
20170315 sell 17.11 6 17.66 20170307
20170330 sell 17.07 5 17.48 20170323
20170419 sell 18.04 9 17.62 20170406
20170601 sell 19.91 9 19.53 20170517
20170620 sell 20.51 6 20.35 20170612
20170707 sell 21.54 11 21.28 20170622
20170815 sell 21.94 3 21.6 20170810
20170825 sell 21.55 7 22.24 20170816
20170911 sell 21.45 9 22.29 20170829
20171103 sell 23.04 17 22.23 20171011
20171121 sell 23.59 7 24.12 20171110
20171213 sell 24.72 1 24.35 20171212
20171218 sell 24.26 4 24.35 20171212
20171227 sell 23.89 4 25.06 20171221
20180116 sell 24.41 6 25.3 20180108
20180201 sell 25.75 10 25.91 20180118
20180202 sell 26.02 11 25.91 20180118
20180323 sell 32.06 19 27.28 20180226
20180521 sell 38.08 11 37.48 20180504
20180726 sell 36.24 8 38.8 20180716
20181120 sell 29.8 9 30.7 20181107
20181122 sell 30.84 11 30.7 20181107
20181207 sell 26.88 3 33.39 20181204
20190314 sell 25.06 20 22.58 20190214
20190412 sell 26.82 8 28.09 20190401
20190415 sell 26.55 9 28.09 20190401
