time operation sell_price hold_day buy_price buy_date
20150119 sell 30.12 1 31.75 20150116
20150120 sell 30.75 2 31.75 20150116
20150121 sell 31.45 3 31.75 20150116
20150203 sell 33.05 12 31.75 20150116
20150415 sell 42.83 20 34.66 20150317
20160418 sell 19.66 14 20.3 20160328
20160419 sell 19.67 15 20.3 20160328
20160420 sell 18.75 16 20.3 20160328
20160627 sell 18.71 7 19.26 20160616
20160801 sell 20.49 22 18.85 20160630
20160818 sell 21.69 1 21.87 20160817
20160919 sell 24.31 3 23.04 20160912
20160920 sell 23.99 4 23.04 20160912
20160921 sell 23.35 5 23.04 20160912
20170308 sell 20.03 8 20.72 20170224
20170317 sell 20.01 3 20.17 20170314
20170330 sell 19.95 7 20.28 20170321
20170331 sell 20.09 8 20.28 20170321
20170417 sell 20.36 7 20.41 20170406
20170710 sell 19.9 17 19.37 20170615
20170810 sell 19.38 6 19.93 20170802
20170920 sell 20.98 10 19.76 20170906
20170922 sell 22.4 1 22.16 20170921
20170925 sell 21.92 2 22.16 20170921
20171103 sell 24.36 17 22.21 20171011
20171122 sell 27.91 10 26.53 20171108
20180110 sell 25.19 10 26.14 20171226
20180323 sell 24.56 8 26.36 20180313
20180418 sell 28.19 5 27.03 20180411
20180511 sell 28.83 5 29.17 20180504
20180906 sell 22.14 6 22.94 20180829
20181011 sell 21.9 8 23.02 20180921
20181012 sell 21.62 9 23.02 20180921
20181015 sell 20.88 10 23.02 20180921
20181016 sell 20.41 11 23.02 20180921
20181017 sell 20.1 12 23.02 20180921
20181120 sell 22.44 12 23.4 20181102
20181217 sell 23.5 9 23.2 20181204
20190219 sell 26.21 21 23.9 20190114
20190326 sell 26.02 9 26.75 20190313
20190417 sell 28.17 11 28.22 20190401
