time operation sell_price hold_day buy_price buy_date
20150108 sell 45.34 3 49.61 20150105
20150304 sell 49.54 2 51.27 20150302
20150326 sell 52.88 8 56.1 20150316
20150414 sell 55.07 2 57.88 20150410
20150507 sell 62.18 2 60.02 20150505
20150518 sell 59.06 3 62.72 20150513
20150528 sell 59.59 4 65.57 20150522
20150529 sell 58.81 5 65.57 20150522
20150601 sell 62.01 6 65.57 20150522
20150615 sell 62.48 5 70.06 20150608
20151102 sell 41.14 11 41.13 20151016
20151118 sell 47.01 9 47.43 20151105
20151208 sell 47.8 2 49.66 20151204
20151229 sell 52.63 10 51.18 20151215
20151230 sell 52.22 11 51.18 20151215
20160408 sell 38.71 11 40.18 20160323
20160418 sell 39.51 2 40.43 20160414
20160419 sell 39.48 3 40.43 20160414
20160420 sell 39.14 4 40.43 20160414
20160613 sell 39.56 7 42.28 20160531
20160720 sell 40.91 13 40.61 20160701
20160826 sell 42.8 10 43.3 20160812
20161202 sell 45.53 28 42.41 20161025
20170217 sell 45.91 18 45.45 20170117
20170505 sell 45.91 1 45.78 20170504
20170508 sell 46.39 2 45.78 20170504
20170509 sell 46.96 3 45.78 20170504
20170605 sell 50.02 8 49.95 20170522
20170727 sell 59.32 15 56.23 20170706
20170804 sell 60.61 2 63.73 20170802
20170831 sell 61.46 3 65.35 20170828
20171124 sell 65.72 23 59.8 20171024
20171127 sell 64.26 24 59.8 20171024
20180105 sell 65.38 11 68.49 20171220
20180802 sell 44.97 9 49.67 20180720
20180803 sell 44.04 10 49.67 20180720
20180906 sell 45.96 8 47.44 20180827
20181010 sell 48.12 8 48.2 20180920
20181011 sell 46.1 9 48.2 20180920
20181029 sell 46.08 3 49.46 20181024
20181107 sell 48.01 1 48.45 20181106
20190311 sell 49.86 18 44.01 20190213
20190325 sell 51.95 1 55.55 20190322
20190326 sell 51.09 2 55.55 20190322
20190424 sell 60.81 15 55.84 20190402
20190425 sell 59.86 16 55.84 20190402
20190426 sell 59.1 17 55.84 20190402
