time operation sell_price hold_day buy_price buy_date
20150203 sell 25.48 6 26.88 20150126
20150204 sell 24.91 7 26.88 20150126
20150205 sell 24.54 8 26.88 20150126
20150206 sell 23.82 9 26.88 20150126
20150209 sell 23.62 10 26.88 20150126
20150427 sell 35.21 38 26.11 20150303
20150612 sell 57.5 22 38.35 20150513
20150615 sell 54.35 23 38.35 20150513
20151202 sell 28.81 32 24.28 20151019
20151231 sell 32.01 7 32.6 20151222
20160531 sell 15.16 10 24.88 20160321
20160711 sell 44.77 18 29.56 20160615
20161025 sell 50.23 9 51.6 20161012
20161108 sell 53.66 1 53.62 20161107
20170313 sell 60.89 13 45.63 20170222
20170314 sell 61.1 14 45.63 20170222
20170609 sell 53.05 11 54.16 20170523
20170907 sell 50.48 14 51.84 20170818
20170920 sell 55.78 3 51.32 20170915
20170922 sell 53.23 5 51.32 20170915
20171030 sell 56.83 13 56.52 20171011
20171109 sell 59.96 6 61.1 20171101
20180320 sell 50.21 10 51.2 20180306
20181011 sell 39.05 6 43.21 20180926
20190308 sell 34.64 14 35.45 20190218
20190311 sell 36.1 15 35.45 20190218
20190409 sell 35.93 5 37.29 20190401
