time operation sell_price hold_day buy_price buy_date
20150121 sell 40.7 11 39.45 20150106
20150128 sell 40.16 4 42.21 20150122
20150306 sell 40.8 9 41.8 20150216
20150325 sell 44.28 8 45.05 20150313
20150327 sell 44.81 1 45.23 20150326
20150416 sell 49.92 12 47.41 20150330
20150514 sell 37.5 1 57.49 20150513
20150818 sell 38.69 5 42.64 20150811
20151118 sell 40.38 24 37.53 20151015
20151119 sell 41.18 25 37.53 20151015
20160104 sell 42.28 11 41.2 20151217
20160105 sell 43.79 12 41.2 20151217
20160106 sell 44.68 13 41.2 20151217
20160302 sell 44.2 11 43.19 20160216
20160323 sell 44.75 26 43.19 20160216
20160406 sell 45.7 1 46.15 20160405
20160426 sell 50.22 13 48.05 20160407
20160427 sell 50.5 14 48.05 20160407
20160509 sell 50.25 2 53.19 20160505
20160802 sell 39.55 3 40.6 20160728
20160818 sell 38.89 3 40.0 20160815
20161207 sell 38.02 5 38.6 20161130
20170301 sell 42.25 31 38.3 20170110
20170302 sell 42.05 32 38.3 20170110
20170329 sell 46.38 11 45.84 20170314
20170405 sell 49.0 1 49.6 20170331
20170419 sell 57.15 9 49.23 20170406
20170420 sell 56.7 10 49.23 20170406
20170421 sell 56.11 11 49.23 20170406
20170424 sell 55.47 12 49.23 20170406
20170920 sell 42.12 3 42.49 20170915
20171026 sell 46.69 11 45.8 20171011
20171115 sell 48.15 3 50.0 20171110
20171218 sell 48.0 2 48.31 20171214
20171219 sell 49.36 3 48.31 20171214
20171229 sell 48.1 7 48.87 20171220
20180105 sell 48.38 2 49.55 20180103
20180129 sell 52.15 14 50.59 20180109
20180524 sell 35.6 9 38.38 20180511
20181127 sell 21.1 7 22.14 20181116
20181128 sell 21.25 8 22.14 20181116
20181217 sell 22.46 1 22.64 20181214
20181218 sell 22.08 2 22.64 20181214
20181219 sell 22.09 3 22.64 20181214
20190215 sell 24.73 18 22.11 20190115
20190219 sell 25.5 1 25.98 20190218
20190313 sell 26.15 6 28.6 20190305
20190329 sell 32.2 9 29.01 20190318
20190411 sell 31.3 7 34.99 20190401
