time operation sell_price hold_day buy_price buy_date
20150430 sell 5.37 42 3.66 20150302
20150529 sell 5.05 3 5.51 20150526
20150623 sell 6.3 13 5.32 20150603
20160104 sell 3.1 8 3.44 20151222
20160315 sell 2.97 6 3.27 20160307
20160426 sell 3.23 13 3.09 20160407
20160726 sell 2.92 13 2.87 20160707
20160727 sell 2.85 14 2.87 20160707
20160901 sell 3.22 17 3.02 20160809
20161207 sell 3.52 17 3.26 20161114
20161208 sell 3.46 18 3.26 20161114
20170224 sell 3.99 31 3.36 20170105
20170419 sell 5.07 9 4.37 20170406
20170810 sell 4.99 15 4.51 20170720
20170908 sell 4.78 4 4.98 20170904
20180201 sell 3.99 9 4.08 20180119
20180906 sell 2.94 1 2.93 20180905
20180907 sell 2.93 2 2.93 20180905
20180910 sell 2.94 3 2.93 20180905
20180911 sell 2.92 4 2.93 20180905
20180912 sell 2.96 5 2.93 20180905
20180913 sell 2.98 6 2.93 20180905
20180914 sell 3.07 7 2.93 20180905
20181011 sell 2.95 9 3.14 20180920
20181105 sell 3.12 5 3.16 20181029
20181122 sell 3.1 3 3.25 20181119
20190221 sell 3.12 22 3.03 20190115
20190314 sell 3.41 13 3.28 20190225
20190412 sell 3.5 4 3.72 20190408
20190415 sell 3.46 5 3.72 20190408
