time operation sell_price hold_day buy_price buy_date
20150203 sell 15.36 5 16.14 20150127
20150331 sell 20.24 25 15.93 20150217
20150416 sell 23.93 9 22.77 20150402
20150609 sell 28.51 17 24.19 20150515
20160104 sell 43.04 6 24.3 20151221
20160105 sell 47.34 7 24.3 20151221
20160112 sell 42.61 8 24.3 20151221
20160419 sell 30.75 10 32.22 20160405
20160801 sell 26.38 20 27.5 20160704
20160909 sell 28.81 11 28.75 20160825
20161101 sell 35.31 10 36.16 20161011
20161109 sell 36.03 4 37.75 20161103
20170308 sell 27.47 6 31.79 20170228
20170405 sell 28.55 6 28.24 20170324
20170815 sell 26.26 17 25.8 20170721
20170905 sell 26.8 13 26.55 20170817
20171026 sell 27.25 10 27.56 20171012
20180116 sell 24.35 8 25.08 20180104
20180323 sell 23.94 11 25.42 20180308
20181012 sell 18.55 10 17.24 20180920
20181029 sell 18.28 3 19.33 20181024
20181030 sell 18.19 4 19.33 20181024
20181108 sell 18.95 4 19.58 20181102
20190301 sell 21.6 24 18.59 20190121
20190306 sell 22.02 1 22.5 20190305
20190315 sell 22.45 3 24.73 20190312
20190318 sell 22.52 4 24.73 20190312
20190415 sell 24.05 9 24.96 20190401
20190416 sell 24.5 10 24.96 20190401
