time operation sell_price hold_day buy_price buy_date
20150108 sell 3.41 3 3.46 20150105
20150409 sell 4.1 25 3.26 20150304
20150424 sell 4.61 9 4.66 20150413
20150616 sell 5.1 16 4.72 20150525
20150617 sell 5.14 17 4.72 20150525
20151127 sell 2.93 12 3.15 20151111
20160408 sell 2.53 13 2.6 20160321
20160415 sell 2.55 1 2.58 20160414
20160722 sell 2.36 9 2.39 20160711
20160901 sell 2.4 14 2.38 20160812
20161028 sell 2.47 13 2.48 20161011
20161124 sell 2.72 13 2.67 20161107
20161207 sell 2.87 7 2.86 20161128
20161208 sell 2.93 8 2.86 20161128
20170206 sell 3.17 19 3.1 20170103
20170207 sell 3.19 20 3.1 20170103
20170208 sell 3.19 21 3.1 20170103
20170405 sell 3.56 9 3.29 20170321
20170419 sell 3.73 9 3.57 20170406
20170420 sell 3.8 10 3.57 20170406
20170505 sell 4.11 1 4.15 20170504
20170523 sell 3.98 3 4.16 20170518
20170710 sell 4.02 13 4.08 20170621
20170914 sell 3.84 6 4.01 20170906
20170920 sell 4.0 1 4.01 20170919
20170922 sell 4.0 3 4.01 20170919
20170925 sell 3.99 4 4.01 20170919
20171114 sell 6.13 24 4.73 20171011
20171115 sell 6.22 25 4.73 20171011
20180105 sell 5.58 8 5.86 20171225
20180129 sell 6.04 13 6.09 20180110
20180322 sell 5.68 7 5.96 20180313
20190308 sell 4.02 18 3.01 20190212
20190311 sell 4.14 19 3.01 20190212
