time operation sell_price hold_day buy_price buy_date
20150203 sell 17.65 8 17.67 20150122
20150312 sell 18.39 13 18.14 20150216
20150417 sell 23.24 22 19.29 20150317
20150505 sell 25.98 7 25.86 20150423
20150619 sell 31.52 15 29.93 20150521
20151112 sell 25.86 20 24.86 20151015
20151231 sell 25.89 12 25.88 20151215
20160104 sell 23.33 13 25.88 20151215
20160425 sell 22.22 16 22.25 20160331
20160623 sell 22.61 15 23.0 20160531
20160624 sell 22.14 16 23.0 20160531
20160711 sell 22.7 6 23.47 20160701
20160729 sell 22.78 4 24.36 20160725
20160811 sell 22.85 1 23.4 20160810
20160812 sell 23.26 2 23.4 20160810
20160825 sell 22.8 8 23.69 20160815
20160826 sell 22.65 9 23.69 20160815
20161114 sell 23.16 17 23.68 20161020
20170313 sell 26.28 25 22.75 20170206
20170327 sell 26.2 8 26.96 20170315
20170505 sell 30.62 1 30.25 20170504
20170508 sell 29.97 2 30.25 20170504
20170525 sell 32.31 6 33.31 20170517
20170717 sell 36.0 17 33.4 20170622
20170724 sell 37.38 2 37.93 20170720
20170817 sell 35.1 1 35.75 20170816
20170920 sell 40.42 16 38.3 20170829
20170922 sell 41.82 18 38.3 20170829
20171030 sell 46.88 13 42.82 20171011
20171031 sell 47.84 14 42.82 20171011
20171123 sell 51.72 13 52.35 20171106
20171218 sell 52.16 2 54.45 20171214
20171219 sell 52.6 3 54.45 20171214
20171220 sell 51.43 4 54.45 20171214
20171225 sell 51.99 1 54.17 20171222
20180119 sell 52.12 7 54.05 20180110
20180129 sell 50.18 4 53.73 20180123
20180320 sell 57.02 15 55.1 20180227
20180417 sell 51.1 1 55.2 20180416
20180418 sell 51.22 2 55.2 20180416
20180528 sell 55.18 7 54.17 20180517
20180612 sell 58.2 3 58.03 20180607
20180613 sell 55.5 4 58.03 20180607
20190313 sell 42.05 25 30.85 20190130
20190314 sell 41.83 26 30.85 20190130
