time operation sell_price hold_day buy_price buy_date
20150119 sell 40.03 9 41.67 20150106
20150305 sell 39.3 5 40.92 20150226
20150415 sell 42.94 20 41.05 20150317
20150507 sell 52.78 13 46.95 20150417
20150508 sell 53.17 14 46.95 20150417
20150609 sell 61.28 12 58.72 20150522
20151119 sell 18.75 10 19.02 20151105
20151214 sell 21.6 8 21.0 20151202
20151231 sell 22.35 12 21.24 20151215
20160919 sell 22.09 7 23.0 20160906
20160920 sell 22.02 8 23.0 20160906
20161028 sell 22.4 3 23.03 20161025
20161207 sell 26.19 9 23.23 20161122
20161208 sell 26.24 10 23.23 20161122
20161209 sell 26.99 11 23.23 20161122
20170301 sell 27.46 22 25.28 20170123
20170313 sell 28.87 1 28.96 20170310
20170405 sell 31.46 14 28.71 20170314
20170411 sell 30.83 18 28.71 20170314
20170602 sell 33.5 6 33.99 20170523
20170705 sell 39.26 20 34.6 20170607
20170901 sell 38.11 4 39.82 20170828
20171124 sell 45.51 32 39.95 20171011
20171229 sell 43.7 7 44.48 20171220
20180131 sell 55.94 20 45.65 20180103
20180320 sell 52.2 2 53.42 20180316
20180612 sell 50.4 3 47.98 20180607
20180613 sell 49.88 4 47.98 20180607
20181029 sell 36.38 3 39.45 20181024
20181115 sell 38.53 8 39.98 20181105
20190228 sell 44.8 28 37.68 20190114
20190307 sell 45.74 3 46.65 20190304
20190426 sell 56.18 13 51.93 20190409
