time operation sell_price hold_day buy_price buy_date
20150311 sell 12.68 9 13.56 20150226
20150429 sell 21.49 30 13.74 20150317
20150430 sell 21.59 31 13.74 20150317
20150529 sell 17.87 4 21.38 20150525
20150601 sell 18.64 5 21.38 20150525
20150610 sell 19.23 2 20.3 20150608
20151118 sell 15.66 21 14.23 20151020
20160408 sell 12.14 16 11.71 20160316
20160415 sell 12.37 1 12.53 20160414
20160725 sell 10.71 8 11.06 20160713
20160726 sell 10.82 9 11.06 20160713
20160727 sell 10.72 10 11.06 20160713
20160831 sell 11.99 16 11.11 20160809
20161102 sell 13.16 12 12.23 20161017
20161108 sell 13.81 16 12.23 20161017
20161123 sell 15.31 9 15.12 20161110
20161130 sell 16.03 1 16.85 20161129
20170112 sell 15.41 10 15.79 20161228
20170224 sell 17.92 21 15.95 20170119
20170330 sell 18.02 7 18.7 20170321
20170412 sell 18.43 4 19.19 20170406
20170727 sell 16.34 12 16.37 20170711
20180202 sell 14.3 10 14.43 20180119
20180207 sell 14.8 1 14.77 20180206
20180208 sell 13.68 2 14.77 20180206
20180209 sell 12.83 3 14.77 20180206
20180806 sell 12.8 8 13.36 20180725
20181012 sell 12.83 2 12.82 20181010
20181109 sell 12.05 5 12.82 20181102
20190312 sell 12.25 13 11.26 20190221
20190320 sell 12.66 2 12.96 20190318
20190422 sell 13.79 12 13.35 20190403
