time operation sell_price hold_day buy_price buy_date
20150121 sell 6.01 3 4.51 20150116
20150203 sell 8.55 8 6.61 20150122
20150330 sell 10.59 8 11.0 20150318
20150507 sell 12.65 9 12.68 20150423
20150529 sell 14.11 5 15.04 20150522
20150615 sell 16.02 6 16.95 20150605
20151118 sell 10.23 25 7.8 20151014
20151126 sell 10.91 1 11.05 20151125
20151228 sell 10.61 5 11.24 20151221
20160426 sell 8.62 13 8.08 20160407
20160427 sell 8.75 14 8.08 20160407
20160428 sell 8.55 15 8.08 20160407
20160506 sell 8.26 1 8.63 20160505
20160802 sell 8.6 20 7.91 20160705
20160803 sell 8.73 21 7.91 20160705
20160804 sell 8.76 22 7.91 20160705
20160805 sell 8.7 23 7.91 20160705
20161205 sell 8.09 9 8.38 20161122
20170301 sell 7.73 7 7.97 20170220
20170531 sell 7.05 8 7.54 20170517
20170728 sell 9.83 26 7.63 20170622
20170904 sell 9.35 3 9.64 20170830
20170911 sell 9.42 3 9.69 20170906
20171124 sell 9.7 16 9.53 20171102
20171127 sell 9.25 17 9.53 20171102
20180323 sell 7.58 8 8.09 20180313
20180326 sell 7.7 9 8.09 20180313
20180525 sell 7.85 12 7.94 20180509
20181126 sell 5.93 13 6.11 20181107
20181127 sell 6.0 14 6.11 20181107
20181128 sell 6.01 15 6.11 20181107
20190312 sell 7.07 19 5.96 20190213
20190425 sell 7.34 14 7.22 20190404
