time operation sell_price hold_day buy_price buy_date
20150109 sell 16.16 3 16.62 20150106
20151023 sell 3.69 6 15.6 20150227
20160329 sell 2.77 6 2.94 20160321
20160421 sell 2.81 5 2.98 20160414
20160422 sell 2.8 6 2.98 20160414
20160721 sell 2.7 11 2.69 20160706
20160826 sell 2.62 6 2.68 20160818
20160829 sell 2.62 7 2.68 20160818
20161129 sell 3.23 29 2.77 20161019
20170113 sell 3.19 5 3.27 20170106
20170223 sell 3.39 16 3.27 20170125
20170811 sell 3.0 33 2.78 20170627
20170814 sell 3.04 34 2.78 20170627
20170913 sell 3.15 8 3.2 20170901
20180115 sell 2.83 11 2.95 20171228
20180201 sell 2.81 4 2.89 20180126
20181011 sell 2.05 7 2.16 20180925
20181123 sell 2.05 8 2.14 20181113
20190129 sell 1.99 5 2.03 20190122
20190319 sell 2.66 24 2.09 20190213
