time operation sell_price hold_day buy_price buy_date
20150401 sell 14.93 16 13.73 20150310
20150424 sell 16.33 13 15.6 20150407
20150505 sell 16.56 4 18.35 20150428
20150618 sell 19.85 13 18.65 20150525
20151117 sell 18.12 20 15.75 20151020
20151119 sell 18.43 1 18.51 20151118
20151230 sell 17.89 7 18.43 20151221
20160328 sell 15.72 14 15.92 20160308
20160407 sell 15.88 4 16.1 20160331
20160418 sell 16.08 1 16.39 20160415
20160510 sell 16.65 3 17.18 20160505
20160607 sell 9.74 5 17.89 20160531
20160830 sell 10.77 11 11.24 20160815
20160902 sell 10.75 2 10.89 20160831
20160905 sell 10.7 3 10.89 20160831
20161118 sell 10.51 13 10.66 20161101
20161207 sell 11.41 11 10.96 20161122
20170207 sell 11.4 16 11.33 20170109
20170302 sell 11.91 13 11.87 20170213
20170303 sell 11.84 14 11.87 20170213
20170410 sell 11.72 2 11.98 20170406
20170616 sell 10.78 5 11.01 20170609
20170710 sell 11.07 11 10.92 20170623
20170718 sell 8.27 4 11.46 20170712
20171127 sell 8.22 5 8.31 20171120
20171128 sell 8.16 6 8.31 20171120
20180202 sell 10.01 16 8.27 20180111
20180523 sell 8.39 11 8.59 20180508
20180524 sell 8.29 12 8.59 20180508
20180802 sell 7.56 6 8.1 20180725
20181012 sell 7.28 7 7.55 20180926
20181101 sell 7.2 5 7.57 20181025
20190221 sell 6.93 14 6.96 20190125
20190314 sell 7.64 13 7.48 20190225
20190422 sell 8.76 13 8.34 20190402
