time operation sell_price hold_day buy_price buy_date
20150114 sell 32.93 7 34.09 20150105
20150119 sell 33.12 2 36.19 20150115
20150120 sell 34.4 3 36.19 20150115
20150129 sell 38.0 5 39.23 20150122
20150130 sell 36.08 6 39.23 20150122
20150202 sell 33.68 7 39.23 20150122
20150325 sell 36.26 5 37.99 20150318
20150420 sell 37.48 10 37.61 20150403
20150421 sell 38.62 11 37.61 20150403
20151029 sell 26.57 10 26.8 20151015
20151118 sell 27.91 9 28.83 20151105
20151208 sell 27.85 3 29.61 20151203
20151209 sell 28.14 4 29.61 20151203
20151230 sell 28.54 11 28.69 20151215
20151231 sell 28.31 12 28.69 20151215
20160407 sell 23.32 16 23.31 20160315
20160408 sell 22.95 17 23.31 20160315
20160722 sell 21.15 11 21.35 20160707
20160725 sell 21.12 12 21.35 20160707
20160829 sell 21.37 10 22.4 20160815
20160913 sell 21.65 5 21.82 20160906
20161205 sell 24.83 29 21.74 20161025
20170126 sell 25.72 16 25.32 20170104
20170220 sell 26.47 8 26.44 20170208
20170505 sell 25.77 1 26.05 20170504
20170606 sell 27.62 8 27.93 20170523
20170614 sell 27.49 2 29.0 20170612
20170615 sell 27.14 3 29.0 20170612
20170726 sell 28.34 13 27.44 20170707
20170907 sell 28.51 8 29.51 20170828
20171122 sell 33.63 25 28.69 20171018
20180207 sell 30.38 1 31.04 20180206
20181031 sell 21.87 5 22.87 20181024
20181109 sell 21.86 4 22.7 20181105
20181112 sell 22.01 5 22.7 20181105
20181120 sell 22.08 2 22.57 20181116
20190311 sell 28.8 29 21.9 20190122
20190425 sell 29.49 6 29.84 20190417
