time operation sell_price hold_day buy_price buy_date
20150203 sell 12.14 4 12.21 20150128
20150417 sell 21.65 39 12.15 20150213
20150521 sell 25.45 6 26.4 20150513
20150528 sell 26.25 2 27.8 20150526
20150824 sell 14.68 5 19.34 20150817
20150825 sell 13.21 6 19.34 20150817
20150826 sell 13.78 7 19.34 20150817
20151201 sell 20.22 34 15.96 20151014
20160426 sell 17.71 22 23.15 20151217
20160801 sell 19.75 15 18.86 20160704
20160906 sell 22.06 9 21.92 20160824
20160909 sell 22.46 2 23.03 20160907
20161025 sell 33.59 10 34.34 20161011
20161205 sell 34.23 1 38.03 20161104
20170307 sell 25.1 5 29.27 20170228
20170908 sell 18.59 10 19.08 20170825
20170920 sell 22.09 1 20.77 20170919
20170922 sell 20.71 1 22.04 20170921
20170925 sell 20.23 2 22.04 20170921
20171018 sell 21.91 5 22.68 20171011
20180323 sell 15.85 11 18.41 20180308
20180612 sell 16.33 3 16.46 20180607
20180613 sell 15.72 4 16.46 20180607
20181012 sell 12.73 6 12.92 20180927
20181015 sell 12.16 7 12.92 20180927
20181016 sell 10.97 8 12.92 20180927
20181017 sell 10.54 9 12.92 20180927
20190228 sell 12.96 26 10.73 20190116
20190415 sell 13.53 9 13.8 20190401
20190425 sell 13.73 4 14.5 20190419
