time operation sell_price hold_day buy_price buy_date
20150107 sell 6.83 2 7.17 20150105
20150119 sell 7.3 1 8.03 20150116
20150121 sell 8.77 1 7.97 20150120
20150129 sell 8.03 5 8.86 20150122
20150403 sell 8.38 13 7.94 20150317
20150424 sell 9.16 11 9.32 20150409
20150619 sell 9.0 17 8.96 20150527
20150623 sell 8.89 18 8.96 20150527
20150624 sell 9.02 19 8.96 20150527
20150625 sell 8.55 20 8.96 20150527
20151102 sell 5.26 9 5.58 20151020
20151124 sell 5.67 13 5.63 20151105
20160411 sell 3.99 10 4.03 20160325
20160412 sell 3.94 11 4.03 20160325
20160418 sell 3.94 2 4.04 20160414
20160712 sell 4.22 27 3.95 20160601
20160725 sell 4.37 4 4.41 20160719
20160826 sell 4.44 10 4.4 20160812
20161121 sell 4.79 22 4.68 20161020
20161129 sell 4.72 2 4.97 20161125
20170303 sell 4.51 20 4.4 20170203
20170328 sell 4.86 9 5.14 20170310
20170524 sell 4.84 1 4.87 20170523
20170608 sell 4.87 6 4.98 20170531
20170920 sell 4.59 5 4.41 20170913
20171127 sell 4.77 9 4.46 20171114
20171213 sell 5.68 1 5.68 20171212
20171218 sell 5.53 2 5.6 20171214
20171219 sell 5.53 3 5.6 20171214
20180201 sell 5.24 2 5.68 20180130
20181123 sell 3.15 13 3.19 20181106
20190314 sell 3.68 19 3.09 20190215
20190409 sell 4.1 4 4.32 20190402
