time operation sell_price hold_day buy_price buy_date
20150203 sell 42.98 8 43.43 20150122
20150204 sell 42.53 9 43.43 20150122
20150205 sell 41.35 10 43.43 20150122
20150415 sell 51.44 32 42.25 20150227
20150423 sell 30.64 1 62.11 20150422
20151110 sell 14.61 6 42.6 20150605
20161020 sell 10.45 7 11.16 20160321
20161128 sell 11.18 13 10.69 20161109
20170116 sell 10.29 7 11.11 20170105
20170313 sell 12.38 23 11.1 20170208
20170330 sell 12.6 36 11.1 20170208
20170612 sell 11.8 13 11.95 20170522
20170713 sell 12.4 11 12.44 20170628
20170815 sell 12.52 6 12.58 20170807
20170824 sell 12.3 6 12.67 20170816
20170920 sell 16.9 16 12.8 20170829
20170922 sell 16.36 18 12.8 20170829
20170925 sell 16.96 19 12.8 20170829
20170926 sell 16.95 20 12.8 20170829
20171012 sell 16.6 1 17.72 20171011
20171123 sell 19.91 16 18.98 20171101
20180117 sell 17.61 4 20.66 20180111
20180316 sell 18.86 9 19.75 20180305
20180323 sell 19.24 2 19.85 20180321
20180528 sell 25.47 16 23.6 20180504
20180817 sell 20.5 4 21.1 20180813
20180820 sell 20.37 5 21.1 20180813
20180906 sell 21.34 9 22.01 20180824
20181011 sell 19.8 5 21.79 20180927
20181012 sell 19.57 6 21.79 20180927
20181015 sell 18.2 7 21.79 20180927
20181016 sell 16.38 8 21.79 20180927
20181127 sell 19.1 4 19.89 20181121
20181217 sell 19.05 9 19.24 20181204
20181218 sell 18.88 10 19.24 20181204
20181219 sell 18.41 11 19.24 20181204
20190125 sell 18.59 6 19.01 20190117
20190313 sell 21.22 22 19.18 20190211
20190329 sell 25.5 3 22.56 20190326
20190415 sell 25.92 13 22.56 20190326
