time operation sell_price hold_day buy_price buy_date
20150130 sell 27.76 6 29.9 20150122
20150409 sell 29.39 27 29.12 20150302
20150507 sell 36.04 13 33.43 20150417
20150608 sell 44.89 18 39.47 20150513
20150824 sell 26.58 4 35.41 20150811
20150825 sell 23.92 5 35.41 20150811
20151123 sell 26.97 25 25.74 20151019
20160412 sell 19.5 11 20.41 20160325
20160418 sell 19.49 15 20.41 20160325
20160426 sell 19.9 4 21.39 20160420
20160718 sell 20.92 13 19.31 20160629
20160823 sell 20.2 4 20.99 20160817
20160902 sell 20.12 2 20.67 20160831
20161206 sell 19.0 8 19.29 20161124
20170207 sell 19.88 17 19.44 20170106
20170309 sell 20.01 6 20.44 20170301
20170419 sell 19.12 4 20.3 20170413
20170712 sell 16.29 10 17.37 20170628
20170815 sell 17.2 5 17.17 20170808
20170823 sell 16.5 5 17.28 20170816
20170912 sell 16.63 3 17.01 20170907
20170913 sell 16.68 4 17.01 20170907
20171019 sell 16.0 3 16.78 20171016
20180323 sell 14.39 13 13.8 20180306
20180524 sell 14.98 1 15.4 20180523
20180719 sell 12.57 2 13.63 20180717
20180802 sell 12.73 7 14.21 20180724
20180906 sell 13.9 2 13.83 20180904
20180907 sell 13.87 3 13.83 20180904
20180910 sell 13.81 4 13.83 20180904
20181008 sell 13.86 6 14.29 20180920
20181009 sell 13.35 7 14.29 20180920
20181127 sell 15.12 17 14.21 20181102
20190123 sell 13.78 6 14.58 20190115
20190124 sell 13.97 7 14.58 20190115
20190318 sell 16.96 21 14.48 20190215
