time operation sell_price hold_day buy_price buy_date
20150121 sell 28.99 11 25.93 20150106
20150128 sell 28.01 16 25.93 20150106
20150227 sell 29.58 5 29.5 20150213
20150326 sell 28.67 6 28.97 20150318
20150415 sell 29.74 9 31.24 20150401
20150505 sell 31.11 7 33.37 20150423
20150506 sell 31.35 8 33.37 20150423
20150604 sell 44.4 16 35.68 20150513
20151124 sell 35.89 12 35.95 20151106
20160104 sell 31.24 7 35.91 20151223
20160329 sell 29.85 17 29.99 20160304
20160509 sell 30.48 2 32.13 20160505
20160802 sell 24.8 16 23.41 20160711
20160819 sell 25.9 2 26.5 20160817
20161031 sell 24.54 7 25.22 20161020
20161207 sell 25.18 6 25.36 20161129
20170228 sell 27.98 28 24.3 20170112
20170405 sell 31.9 14 29.98 20170314
20170419 sell 34.42 1 34.22 20170418
20170505 sell 37.0 1 37.25 20170504
20170508 sell 35.6 2 37.25 20170504
20170707 sell 30.13 8 31.68 20170627
20170710 sell 29.41 9 31.68 20170627
20170913 sell 33.05 19 31.45 20170817
20171116 sell 40.7 26 34.56 20171011
20180119 sell 40.3 19 39.97 20171222
20180316 sell 41.66 14 43.0 20180226
20180525 sell 38.6 7 41.4 20180516
20181123 sell 26.36 9 27.78 20181112
20181210 sell 26.78 4 28.81 20181204
20181217 sell 27.74 2 28.2 20181213
20190130 sell 28.56 14 28.33 20190110
20190307 sell 35.15 19 31.53 20190201
20190404 sell 35.77 1 36.46 20190403
20190408 sell 35.52 2 36.46 20190403
