time operation sell_price hold_day buy_price buy_date
20150203 sell 7.95 3 8.33 20150129
20150204 sell 7.85 4 8.33 20150129
20150205 sell 7.62 5 8.33 20150129
20150330 sell 11.89 25 8.19 20150216
20150414 sell 12.76 2 13.12 20150410
20150415 sell 11.89 3 13.12 20150410
20150616 sell 13.03 17 12.22 20150522
20151204 sell 9.85 34 8.94 20151019
20160418 sell 7.83 25 7.4 20160311
20160616 sell 7.92 9 8.16 20160601
20160802 sell 11.8 29 8.47 20160620
20160819 sell 14.88 8 14.88 20160809
20160919 sell 16.74 2 16.91 20160913
20160920 sell 16.29 3 16.91 20160913
20170419 sell 10.95 7 12.35 20170410
20170420 sell 10.67 8 12.35 20170410
20170714 sell 11.26 20 10.59 20170616
20170802 sell 11.31 1 11.38 20170801
20170920 sell 11.05 3 11.08 20170915
20170922 sell 10.59 5 11.08 20170915
20180525 sell 7.91 13 7.95 20180508
20181127 sell 4.76 6 5.15 20181119
20181128 sell 4.8 7 5.15 20181119
20181129 sell 4.66 8 5.15 20181119
20181130 sell 4.7 9 5.15 20181119
20181217 sell 4.76 3 4.96 20181212
20181218 sell 4.73 4 4.96 20181212
20190121 sell 4.66 4 4.92 20190115
20190315 sell 6.14 20 5.28 20190215
20190426 sell 6.32 5 6.99 20190419
20190429 sell 5.82 6 6.99 20190419
20190430 sell 6.17 7 6.99 20190419
