time operation sell_price hold_day buy_price buy_date
20150401 sell 25.72 24 19.79 20150226
20150529 sell 26.8 12 27.61 20150513
20150625 sell 28.36 7 32.41 20150604
20151103 sell 14.44 11 15.02 20151019
20151120 sell 17.19 11 16.94 20151105
20151231 sell 16.12 8 16.6 20151221
20160407 sell 13.88 14 12.96 20160317
20160718 sell 13.48 15 13.28 20160627
20160824 sell 13.27 7 14.12 20160815
20160825 sell 13.29 8 14.12 20160815
20161121 sell 14.26 16 13.24 20161028
20170228 sell 13.3 10 13.55 20170214
20170405 sell 14.02 12 13.66 20170316
20170414 sell 13.57 6 13.93 20170406
20170815 sell 11.5 3 11.6 20170810
20170824 sell 11.29 10 11.6 20170810
20170914 sell 11.9 13 12.01 20170828
20180510 sell 8.6 4 8.79 20180504
20180511 sell 8.44 5 8.79 20180504
20181010 sell 6.75 7 7.08 20180921
20181127 sell 7.73 20 7.25 20181030
20181128 sell 8.02 21 7.25 20181030
20181129 sell 7.67 22 7.25 20181030
20190125 sell 7.81 13 7.93 20190108
20190311 sell 10.07 19 8.07 20190212
20190412 sell 11.27 7 11.3 20190402
