time operation sell_price hold_day buy_price buy_date
20150109 sell 34.96 4 34.66 20150105
20150304 sell 28.37 2 29.87 20150302
20150416 sell 35.01 19 29.69 20150319
20150424 sell 35.4 2 37.82 20150422
20151124 sell 20.29 15 15.77 20151103
20151125 sell 20.09 16 15.77 20151103
20151126 sell 19.89 17 15.77 20151103
20151231 sell 19.35 8 19.63 20151221
20160407 sell 17.33 21 16.16 20160308
20160408 sell 16.94 22 16.16 20160308
20160720 sell 16.56 12 16.6 20160704
20160824 sell 16.71 8 17.15 20160812
20161202 sell 17.36 29 16.96 20161024
20170227 sell 16.54 12 16.51 20170209
20170704 sell 16.73 24 16.44 20170531
20170718 sell 16.82 3 17.49 20170713
20170727 sell 17.43 5 17.61 20170720
20170912 sell 17.91 11 18.2 20170828
20170920 sell 18.12 2 18.38 20170918
20170921 sell 18.11 3 18.38 20170918
20171127 sell 19.02 11 18.39 20171110
20180201 sell 21.5 19 18.88 20180105
20180202 sell 21.52 20 18.88 20180105
20180205 sell 21.79 21 18.88 20180105
20180206 sell 20.55 22 18.88 20180105
20180417 sell 18.41 4 19.45 20180411
20180517 sell 19.25 9 19.37 20180504
20181011 sell 15.17 6 16.56 20180926
20181012 sell 15.21 7 16.56 20180926
20181112 sell 17.13 13 16.93 20181024
20181120 sell 17.37 1 18.07 20181119
20181206 sell 17.01 1 17.45 20181205
20190312 sell 24.68 34 17.64 20190116
20190313 sell 23.92 35 17.64 20190116
20190410 sell 24.95 3 26.0 20190404
