time operation sell_price hold_day buy_price buy_date
20150121 sell 23.51 12 19.33 20150105
20150203 sell 25.75 21 19.33 20150105
20150306 sell 26.0 5 27.03 20150227
20150409 sell 26.52 3 28.97 20150403
20150507 sell 31.42 12 29.12 20150420
20150514 sell 32.74 1 33.65 20150513
20150610 sell 43.25 13 35.91 20150522
20150821 sell 31.26 2 37.92 20150819
20151113 sell 27.17 15 26.31 20151023
20160418 sell 18.81 16 19.06 20160324
20160719 sell 23.59 18 18.41 20160623
20160829 sell 23.19 8 23.85 20160817
20161104 sell 21.45 8 22.62 20161025
20161202 sell 21.5 13 22.21 20161115
20170214 sell 23.51 23 22.58 20170105
20170310 sell 23.87 4 24.65 20170306
20170405 sell 24.85 3 24.29 20170329
20170419 sell 23.99 13 24.29 20170329
20170815 sell 19.15 5 18.98 20170808
20170824 sell 18.87 12 18.98 20170808
20170829 sell 19.06 1 19.48 20170828
20171024 sell 18.97 8 19.9 20171012
20171227 sell 17.09 4 18.23 20171221
20171228 sell 16.9 5 18.23 20171221
20180323 sell 16.27 8 15.67 20180313
20180326 sell 17.17 9 15.67 20180313
20180327 sell 17.24 10 15.67 20180313
20180418 sell 19.31 2 18.46 20180416
20180419 sell 19.47 3 18.46 20180416
20180720 sell 15.63 6 16.05 20180712
20180802 sell 15.12 7 16.83 20180724
20180906 sell 16.65 2 16.65 20180904
20180907 sell 16.35 3 16.65 20180904
20181126 sell 14.93 6 15.5 20181116
20190318 sell 16.97 24 14.5 20190212
20190321 sell 17.11 27 14.5 20190212
20190322 sell 17.19 28 14.5 20190212
20190326 sell 16.99 30 14.5 20190212
