time operation sell_price hold_day buy_price buy_date
20150121 sell 62.66 6 59.65 20150113
20150306 sell 79.89 10 82.0 20150213
20150417 sell 133.92 20 96.75 20150319
20150424 sell 92.47 2 169.04 20150422
20150616 sell 107.61 7 123.77 20150605
20151111 sell 90.37 19 63.37 20151015
20160412 sell 73.6 13 74.97 20160323
20160413 sell 77.22 14 74.97 20160323
20160419 sell 78.18 3 80.23 20160414
20160509 sell 75.06 2 81.92 20160505
20160614 sell 75.96 7 79.9 20160601
20160711 sell 78.69 8 80.5 20160629
20161109 sell 69.5 12 69.0 20161024
20161117 sell 71.45 4 72.98 20161111
20161207 sell 74.99 5 78.67 20161130
20161208 sell 74.02 6 78.67 20161130
20170214 sell 67.47 6 72.66 20170206
20170612 sell 59.71 9 62.41 20170526
20170710 sell 60.8 6 62.21 20170630
20170914 sell 60.69 18 56.6 20170821
20170915 sell 60.31 19 56.6 20170821
20171016 sell 61.75 1 64.91 20171013
20180202 sell 55.67 10 52.87 20180119
20180205 sell 54.81 11 52.87 20180119
20180206 sell 50.8 12 52.87 20180119
20181126 sell 41.7 20 37.88 20181029
20190130 sell 41.44 11 42.88 20190115
20190314 sell 82.9 24 43.7 20190201
20190412 sell 111.31 8 109.84 20190401
