time operation sell_price hold_day buy_price buy_date
20150310 sell 9.16 10 9.02 20150217
20150409 sell 10.17 15 9.66 20150318
20150506 sell 12.66 15 10.89 20150414
20150529 sell 12.61 4 13.98 20150525
20150601 sell 13.23 5 13.98 20150525
20150604 sell 13.1 1 13.3 20150603
20150616 sell 12.82 7 13.53 20150605
20150820 sell 8.95 3 10.46 20150817
20151103 sell 7.53 7 8.05 20151023
20151126 sell 8.26 15 8.24 20151105
20160420 sell 6.05 19 5.99 20160323
20160421 sell 5.94 20 5.99 20160323
20160422 sell 5.95 21 5.99 20160323
20160727 sell 6.44 16 6.37 20160705
20160802 sell 7.11 2 6.95 20160729
20160803 sell 7.12 3 6.95 20160729
20160824 sell 8.01 11 8.02 20160809
20160912 sell 8.49 2 8.94 20160908
20160913 sell 8.21 3 8.94 20160908
20161031 sell 8.6 12 8.48 20161013
20161206 sell 9.01 17 8.96 20161111
20170224 sell 10.81 34 9.19 20161230
20170405 sell 12.14 10 11.24 20170320
20170419 sell 12.92 20 11.24 20170320
20170420 sell 13.37 21 11.24 20170320
20170421 sell 13.15 22 11.24 20170320
20170712 sell 10.97 14 10.91 20170622
20170717 sell 11.05 1 11.37 20170714
20170728 sell 11.42 7 11.82 20170719
20170920 sell 10.8 1 10.92 20170919
20180202 sell 9.36 10 9.2 20180119
20180205 sell 9.49 11 9.2 20180119
20180207 sell 9.43 13 9.2 20180119
20180314 sell 9.11 11 9.5 20180227
20180315 sell 9.16 12 9.5 20180227
20180806 sell 7.57 8 7.83 20180725
20180807 sell 8.0 9 7.83 20180725
20181127 sell 6.43 4 6.75 20181121
20181217 sell 6.84 5 6.85 20181210
20181218 sell 6.55 6 6.85 20181210
20181219 sell 6.47 7 6.85 20181210
20181220 sell 6.38 8 6.85 20181210
20181221 sell 6.34 9 6.85 20181210
20181224 sell 6.33 10 6.85 20181210
20190313 sell 7.08 17 6.66 20190218
20190314 sell 7.0 18 6.66 20190218
20190322 sell 7.28 4 7.53 20190318
20190415 sell 7.55 7 7.64 20190403
