time operation sell_price hold_day buy_price buy_date
20150112 sell 4.85 5 5.26 20150105
20150310 sell 5.18 11 5.34 20150216
20150325 sell 5.35 4 5.64 20150319
20150507 sell 8.55 24 6.02 20150401
20150508 sell 8.7 25 6.02 20150401
20150615 sell 9.27 5 10.13 20150608
20150616 sell 8.54 6 10.13 20150608
20150617 sell 8.86 7 10.13 20150608
20150824 sell 6.62 2 7.68 20150820
20150825 sell 5.96 3 7.68 20150820
20150826 sell 5.58 4 7.68 20150820
20151030 sell 6.61 10 6.83 20151016
20151113 sell 6.69 5 7.03 20151106
20151116 sell 6.71 6 7.03 20151106
20160418 sell 4.35 10 4.54 20160401
20160802 sell 4.24 15 4.05 20160712
20160803 sell 4.26 16 4.05 20160712
20160824 sell 4.38 6 4.48 20160816
20161031 sell 5.13 14 4.8 20161011
20161207 sell 6.56 15 5.71 20161116
20161230 sell 7.31 2 7.69 20161228
20170313 sell 7.41 9 7.03 20170228
20170327 sell 7.53 6 7.77 20170317
20170831 sell 8.04 7 9.04 20170822
20171124 sell 7.78 16 7.65 20171102
20180202 sell 6.84 6 7.27 20180125
20180528 sell 5.7 9 5.9 20180515
20180806 sell 5.18 7 5.2 20180726
20180807 sell 5.31 8 5.2 20180726
20180817 sell 5.41 4 5.42 20180813
20180831 sell 5.61 3 5.76 20180828
20181122 sell 5.42 14 5.52 20181102
20190130 sell 5.25 11 5.41 20190115
20190320 sell 7.18 27 5.43 20190211
20190425 sell 6.82 3 7.23 20190422
