time operation sell_price hold_day buy_price buy_date
20150108 sell 4.55 3 4.92 20150105
20150423 sell 5.39 26 4.42 20150317
20150528 sell 5.16 2 5.55 20150526
20150618 sell 5.6 12 5.74 20150602
20151124 sell 4.41 12 4.33 20151106
20160329 sell 3.67 9 3.75 20160316
20160408 sell 3.72 5 3.75 20160331
20160411 sell 3.75 6 3.75 20160331
20160418 sell 3.73 2 3.79 20160414
20160620 sell 3.62 9 3.72 20160603
20160624 sell 3.64 1 3.67 20160623
20160720 sell 3.81 15 3.71 20160628
20160728 sell 3.82 2 3.92 20160726
20160825 sell 3.99 9 4.06 20160812
20161206 sell 4.03 24 3.82 20161102
20161207 sell 4.02 25 3.82 20161102
20170228 sell 4.14 21 3.99 20170123
20170302 sell 4.19 1 4.21 20170301
20170317 sell 4.12 2 4.26 20170315
20170615 sell 3.93 10 4.01 20170601
20170705 sell 3.95 9 3.99 20170622
20170731 sell 4.23 13 4.07 20170712
20170908 sell 4.15 8 4.28 20170829
20171127 sell 4.18 3 4.23 20171122
20180202 sell 4.68 16 4.15 20180111
20180207 sell 4.75 1 4.92 20180206
20180906 sell 3.72 4 3.73 20180831
20180907 sell 3.73 5 3.73 20180831
20180910 sell 3.72 6 3.73 20180831
20181009 sell 3.78 7 3.88 20180920
20181105 sell 3.97 8 4.0 20181024
20181106 sell 3.96 9 4.0 20181024
20190218 sell 4.02 21 3.87 20190111
20190311 sell 4.17 10 4.29 20190225
20190312 sell 4.18 11 4.29 20190225
20190425 sell 4.19 14 4.23 20190404
20190426 sell 4.09 15 4.23 20190404
20190429 sell 4.17 16 4.23 20190404
20190430 sell 4.17 17 4.23 20190404
