time operation sell_price hold_day buy_price buy_date
20150326 sell 12.05 24 8.47 20150213
20150902 sell 15.05 1 13.68 20150430
20150929 sell 25.22 14 20.04 20150909
20151022 sell 30.9 4 32.52 20151016
20151201 sell 45.6 14 35.59 20151104
20160420 sell 29.83 11 35.14 20160405
20160506 sell 30.56 1 32.8 20160505
20160630 sell 16.51 4 31.67 20160624
20161122 sell 18.4 20 15.43 20161025
20170522 sell 12.63 3 13.2 20170517
20170619 sell 13.06 12 13.51 20170601
20170920 sell 10.04 9 9.79 20170907
20170922 sell 9.99 1 9.93 20170921
20171102 sell 11.83 16 10.83 20171011
20171108 sell 12.22 1 12.46 20171107
20171124 sell 12.71 3 13.68 20171121
20171127 sell 11.88 4 13.68 20171121
20171213 sell 13.54 1 13.32 20171212
20171218 sell 13.32 2 13.72 20171214
20171226 sell 13.66 3 14.0 20171221
20180103 sell 13.79 2 14.08 20171229
20180201 sell 14.27 7 14.99 20180123
20180314 sell 14.61 11 14.81 20180227
20180612 sell 12.66 3 12.52 20180607
20190306 sell 6.92 16 6.35 20190212
20190417 sell 6.85 7 7.21 20190408
20190425 sell 6.54 1 7.03 20190424
