time operation sell_price hold_day buy_price buy_date
20150114 sell 9.17 6 9.91 20150106
20150115 sell 9.28 7 9.91 20150106
20150203 sell 11.21 8 10.67 20150122
20150323 sell 13.61 17 12.18 20150226
20150408 sell 13.81 2 14.27 20150403
20150506 sell 14.79 9 15.11 20150422
20150529 sell 15.22 4 16.78 20150525
20150616 sell 16.59 8 17.88 20150604
20150731 sell 15.42 8 17.37 20150721
20150803 sell 13.9 9 17.37 20150721
20150804 sell 15.0 10 17.37 20150721
20150819 sell 14.73 3 16.19 20150814
20151113 sell 4.97 13 13.67 20151027
20160419 sell 3.49 9 3.59 20160406
20160420 sell 3.35 10 3.59 20160406
20160622 sell 4.36 16 3.84 20160527
20160715 sell 4.4 6 4.75 20160707
20160718 sell 4.39 7 4.75 20160707
20161130 sell 4.07 14 3.94 20161110
20170306 sell 4.99 25 4.02 20170123
20170419 sell 4.62 9 5.14 20170406
20170420 sell 4.6 10 5.14 20170406
20170728 sell 7.01 31 4.62 20170615
20170731 sell 7.23 32 4.62 20170615
20170920 sell 8.18 15 6.92 20170830
20170921 sell 7.85 16 6.92 20170830
20180129 sell 7.82 19 6.94 20180102
20180323 sell 8.32 19 8.61 20180226
20180326 sell 8.73 20 8.61 20180226
20190312 sell 4.85 20 4.05 20190212
20190411 sell 4.89 5 5.01 20190403
