time operation sell_price hold_day buy_price buy_date
20150327 sell 14.79 19 14.07 20150302
20150403 sell 15.15 4 16.15 20150330
20150428 sell 15.0 3 15.89 20150423
20150618 sell 16.09 18 15.45 20150525
20150619 sell 14.87 19 15.45 20150525
20150923 sell 4.79 3 13.1 20150918
20160421 sell 3.54 23 3.42 20160318
20160422 sell 3.49 24 3.42 20160318
20160727 sell 3.1 10 3.21 20160713
20160826 sell 3.2 11 3.21 20160811
20160901 sell 3.18 1 3.24 20160831
20160914 sell 3.22 5 3.36 20160907
20161101 sell 3.28 10 3.29 20161018
20161213 sell 3.46 12 3.42 20161111
20170112 sell 3.39 2 3.44 20170110
20170113 sell 3.33 3 3.44 20170110
20170303 sell 3.91 16 3.45 20170209
20170328 sell 4.09 1 4.15 20170327
20170410 sell 4.17 2 4.25 20170406
20170412 sell 4.16 1 4.25 20170411
20170718 sell 3.83 16 3.71 20170626
20170727 sell 3.93 6 3.98 20170719
20171127 sell 3.64 9 3.8 20171114
20171213 sell 3.85 1 3.82 20171212
20171218 sell 4.11 2 4.06 20171214
20171219 sell 4.12 3 4.06 20171214
20180112 sell 4.58 20 4.06 20171214
20180523 sell 4.28 13 4.16 20180504
20180806 sell 4.04 5 4.22 20180730
20180817 sell 4.22 4 4.43 20180813
20180820 sell 4.23 5 4.43 20180813
20180821 sell 4.27 6 4.43 20180813
20180822 sell 4.2 7 4.43 20180813
20180823 sell 4.24 8 4.43 20180813
20190313 sell 4.05 22 3.46 20190211
20190314 sell 4.07 23 3.46 20190211
20190315 sell 4.27 24 3.46 20190211
20190326 sell 4.24 6 4.58 20190318
20190422 sell 4.83 11 4.72 20190404
