time operation sell_price hold_day buy_price buy_date
20150121 sell 11.2 7 11.25 20150112
20150203 sell 11.66 16 11.25 20150112
20150204 sell 11.41 17 11.25 20150112
20150311 sell 13.04 13 12.14 20150213
20150319 sell 13.69 1 13.83 20150318
20150327 sell 13.94 1 14.18 20150326
20150410 sell 14.46 7 14.58 20150331
20150504 sell 15.64 9 15.83 20150420
20150529 sell 15.64 4 16.99 20150525
20150601 sell 16.15 5 16.99 20150525
20150623 sell 17.92 11 17.77 20150605
20151112 sell 15.73 18 14.95 20151019
20160412 sell 11.48 16 11.09 20160318
20160415 sell 11.67 1 11.82 20160414
20160602 sell 10.92 7 11.32 20160524
20160727 sell 11.66 20 11.49 20160629
20160822 sell 11.68 5 12.12 20160815
20161117 sell 11.12 11 11.21 20161102
20170220 sell 10.64 4 10.8 20170214
20170419 sell 10.26 6 11.03 20170411
20170717 sell 9.24 7 9.7 20170706
20170920 sell 10.1 15 9.51 20170830
20170921 sell 10.0 16 9.51 20170830
20171023 sell 10.55 8 10.83 20171011
20180205 sell 12.58 21 9.69 20171228
20180207 sell 11.93 23 9.69 20171228
20180301 sell 12.27 3 12.71 20180226
20180523 sell 13.25 13 12.65 20180504
20181217 sell 8.87 3 8.59 20181212
20181218 sell 8.62 4 8.59 20181212
20181219 sell 8.51 5 8.59 20181212
20181220 sell 8.55 6 8.59 20181212
20190222 sell 9.25 23 8.78 20190115
20190311 sell 9.93 10 9.62 20190225
20190312 sell 9.85 11 9.62 20190225
20190411 sell 9.76 5 10.01 20190403
20190412 sell 9.62 6 10.01 20190403
