time operation sell_price hold_day buy_price buy_date
20150112 sell 6.8 3 7.7 20150107
20150415 sell 8.37 20 6.47 20150317
20150505 sell 9.91 7 10.45 20150423
20150608 sell 11.27 10 11.32 20150525
20150611 sell 11.45 2 11.77 20150609
20151127 sell 4.81 14 5.25 20151109
20160104 sell 4.43 5 5.24 20151225
20160314 sell 4.49 7 4.86 20160303
20160426 sell 4.77 10 4.57 20160412
20160427 sell 4.58 11 4.57 20160412
20160509 sell 4.5 2 4.98 20160505
20160720 sell 5.93 22 4.63 20160620
20160912 sell 5.46 4 6.06 20160906
20161109 sell 6.33 19 5.77 20161013
20170227 sell 5.42 17 5.3 20170126
20170309 sell 5.62 3 5.8 20170306
20170323 sell 5.94 7 5.97 20170314
20170405 sell 6.19 5 6.08 20170327
20170411 sell 6.11 3 6.28 20170406
20170725 sell 8.4 38 6.01 20170601
20170726 sell 8.31 39 6.01 20170601
20170915 sell 8.5 13 8.18 20170829
20180202 sell 10.56 23 8.61 20180102
20180205 sell 10.55 24 8.61 20180102
20180207 sell 9.65 26 8.61 20180102
20180208 sell 9.11 27 8.61 20180102
20180523 sell 8.01 11 8.31 20180508
20180612 sell 8.76 3 8.6 20180607
20180613 sell 8.8 4 8.6 20180607
20180614 sell 8.88 5 8.6 20180607
20180615 sell 8.95 6 8.6 20180607
20180619 sell 8.91 7 8.6 20180607
20181011 sell 8.34 9 8.31 20180920
20190215 sell 8.15 15 7.98 20190118
20190308 sell 8.63 9 8.85 20190225
20190412 sell 9.21 8 9.47 20190401
