time operation sell_price hold_day buy_price buy_date
20150108 sell 6.8 3 7.13 20150105
20150416 sell 7.57 27 6.28 20150309
20150428 sell 7.99 7 7.99 20150417
20150616 sell 9.43 17 8.1 20150521
20150824 sell 5.63 6 7.36 20150814
20150825 sell 5.07 7 7.36 20150814
20151126 sell 5.46 13 5.61 20151109
20151209 sell 5.38 4 5.73 20151203
20151230 sell 5.41 5 5.55 20151223
20151231 sell 5.35 6 5.55 20151223
20160419 sell 4.59 20 4.68 20160321
20160722 sell 4.21 12 4.2 20160706
20160727 sell 4.17 1 4.26 20160726
20160829 sell 4.25 11 4.24 20160812
20160919 sell 4.55 6 4.57 20160907
20161130 sell 4.76 14 4.76 20161110
20161201 sell 4.77 15 4.76 20161110
20170302 sell 4.84 16 4.64 20170208
20170414 sell 4.79 3 5.04 20170411
20170811 sell 4.66 34 4.53 20170626
20171101 sell 4.61 13 4.72 20171013
20180129 sell 4.55 19 4.55 20180102
20180130 sell 4.5 20 4.55 20180102
20180525 sell 4.24 12 4.25 20180509
20180528 sell 4.21 13 4.25 20180509
20180529 sell 4.18 14 4.25 20180509
20180806 sell 4.01 6 4.17 20180727
20180807 sell 4.16 7 4.17 20180727
20180817 sell 4.06 4 4.18 20180813
20181127 sell 3.59 8 3.71 20181115
20181128 sell 3.61 9 3.71 20181115
20181129 sell 3.56 10 3.71 20181115
20181211 sell 3.62 5 3.75 20181204
20190311 sell 4.29 35 3.65 20190114
20190326 sell 4.44 6 4.63 20190318
20190327 sell 4.48 7 4.63 20190318
20190328 sell 4.38 8 4.63 20190318
20190419 sell 5.32 11 5.0 20190403
