time operation sell_price hold_day buy_price buy_date
20150106 sell 9.75 1 10.03 20150105
20150428 sell 10.66 31 8.54 20150313
20150611 sell 13.03 14 11.7 20150521
20150616 sell 12.36 2 13.99 20150612
20150617 sell 12.58 3 13.99 20150612
20151124 sell 6.96 12 7.14 20151106
20160406 sell 5.66 15 5.41 20160315
20160420 sell 5.67 5 5.87 20160413
20160727 sell 5.22 16 5.28 20160705
20160811 sell 5.3 2 5.38 20160809
20160824 sell 5.4 7 5.47 20160815
20160919 sell 5.63 6 5.59 20160907
20160920 sell 5.64 7 5.59 20160907
20161124 sell 6.55 30 5.7 20161013
20170224 sell 7.41 29 6.74 20170109
20170316 sell 7.48 2 7.67 20170314
20170707 sell 7.99 20 7.3 20170609
20170727 sell 8.3 3 8.5 20170724
20170802 sell 8.53 1 8.7 20170801
20170810 sell 8.56 5 8.64 20170803
20171103 sell 7.86 7 8.15 20171025
20171127 sell 8.28 11 8.51 20171110
20171128 sell 8.45 12 8.51 20171110
20180115 sell 9.21 12 8.92 20171227
20180129 sell 9.39 1 9.86 20180126
20180514 sell 8.54 4 8.75 20180508
20180518 sell 8.72 2 8.73 20180516
20180806 sell 9.08 9 8.92 20180724
20180816 sell 9.2 3 9.61 20180813
20180817 sell 9.04 4 9.61 20180813
20180820 sell 9.09 5 9.61 20180813
20181217 sell 8.67 4 8.21 20181211
20181218 sell 8.6 5 8.21 20181211
20181219 sell 8.57 6 8.21 20181211
20190326 sell 12.09 44 8.47 20190116
20190412 sell 12.98 4 13.8 20190408
20190415 sell 12.87 5 13.8 20190408
