time operation sell_price hold_day buy_price buy_date
20150108 sell 6.35 3 6.92 20150105
20150424 sell 6.71 26 6.11 20150318
20150528 sell 6.36 2 6.85 20150526
20150618 sell 6.7 11 6.65 20150603
20150619 sell 6.39 12 6.65 20150603
20151103 sell 5.34 6 5.58 20151026
20151123 sell 5.71 12 5.65 20151105
20151124 sell 5.72 13 5.65 20151105
20151125 sell 5.78 14 5.65 20151105
20151208 sell 5.75 3 6.16 20151203
20151228 sell 5.78 3 5.9 20151223
20160407 sell 4.78 10 4.88 20160323
20160630 sell 4.75 22 4.78 20160527
20160729 sell 5.06 12 5.06 20160713
20160802 sell 5.09 14 5.06 20160713
20160826 sell 5.27 11 5.19 20160811
20161207 sell 5.55 31 5.29 20161025
20170301 sell 5.89 34 5.49 20170105
20170411 sell 5.9 3 6.0 20170406
20170606 sell 6.17 12 6.05 20170517
20170630 sell 6.15 4 6.31 20170626
20170810 sell 6.66 20 6.3 20170713
20170901 sell 6.85 5 7.12 20170825
20171025 sell 7.1 10 7.1 20171011
20171127 sell 7.19 3 7.37 20171122
20171128 sell 7.1 4 7.37 20171122
20180202 sell 9.55 31 7.27 20171220
20180806 sell 6.89 4 7.01 20180731
20180807 sell 6.98 5 7.01 20180731
20180906 sell 6.67 6 6.9 20180829
20180907 sell 6.66 7 6.9 20180829
20181011 sell 6.68 8 7.21 20180921
20181105 sell 7.05 8 7.15 20181024
20190220 sell 6.97 15 6.65 20190123
20190307 sell 7.2 8 7.38 20190225
20190424 sell 7.41 15 7.16 20190402
20190425 sell 7.33 16 7.16 20190402
