time operation sell_price hold_day buy_price buy_date
20150120 sell 24.67 11 23.99 20150105
20150130 sell 25.59 6 26.41 20150122
20150304 sell 27.55 6 28.2 20150217
20150326 sell 28.38 5 28.7 20150319
20150415 sell 30.83 11 30.13 20150330
20150420 sell 31.33 2 33.14 20150416
20150520 sell 23.6 3 32.53 20150515
20150819 sell 20.37 6 22.1 20150811
20150820 sell 19.65 7 22.1 20150811
20150821 sell 18.88 8 22.1 20150811
20151112 sell 22.15 22 20.09 20151013
20160104 sell 21.3 10 21.8 20151218
20160328 sell 19.6 14 19.81 20160308
20160418 sell 19.98 8 20.73 20160406
20160510 sell 20.38 3 20.88 20160505
20160802 sell 22.83 20 20.53 20160705
20160914 sell 21.85 5 22.12 20160907
20161019 sell 22.18 6 22.54 20161011
20170215 sell 19.56 10 20.42 20170125
20170313 sell 20.9 14 20.31 20170221
20170317 sell 20.59 18 20.31 20170221
20170405 sell 21.69 8 21.07 20170322
20170412 sell 21.37 4 21.62 20170406
20170620 sell 20.88 10 20.8 20170606
20170705 sell 21.76 3 21.97 20170630
20170731 sell 22.11 6 23.08 20170721
20170920 sell 23.77 4 21.95 20170914
20170922 sell 23.68 1 23.44 20170921
20171023 sell 24.08 8 24.83 20171011
20171115 sell 24.64 2 26.74 20171113
20180111 sell 23.28 6 25.36 20180103
20180316 sell 23.54 8 23.78 20180306
20180319 sell 23.28 9 23.78 20180306
20180612 sell 22.25 3 22.21 20180607
20180613 sell 21.78 4 22.21 20180607
20180614 sell 21.46 5 22.21 20180607
20181217 sell 11.93 1 11.9 20181214
20181218 sell 11.93 2 11.9 20181214
20190116 sell 11.99 6 12.5 20190108
20190308 sell 13.59 17 12.32 20190213
20190311 sell 13.9 18 12.32 20190213
20190426 sell 14.42 17 15.32 20190402
