date,Unnamed: 0,_id,updatetime,suspend,vol,high,amount,code,low,time,close,open,flow,total,percent,settle,wd,close_EMA_5,close_EMA_7,close_EMA_14,close_EMA_21,close_EMA_3,close_EMA_15,close_EMA_30,close_EMA_45,close_EMA_25,close_EMA_50,close_EMA_75,close_EMA_10,close_EMA_20,close_EMA_40,close_EMA_80,close_EMA_5_3,close_EMA_10_3,close_EMA_20_3,close_EMA_40_3,close_EMA_80_3,close_EMA_5_-3,close_EMA_10_-3,close_EMA_20_-3,close_EMA_40_-3,close_EMA_80_-3,close_shift_4,BIAS_5,BIAS_50,CCI,K,D,J,WR,RSI_6,RSI_12,ROC_6,ROC_12,RSI_24,Dea,MACD,close_EMA_26,close_EMA_12,close_MA_5,close_MA_10,close_MA_20,close_MA_30,close_MA_40,close_MA_60,Klength,KUpperlength,KLowerlength,MeanAmplitude,MB,UP,DN
20120329,0,601238XSHG20120329,20200210010416,0,1536711,10.55,1494620288,601238.XSHG,9.11,1500,9.2,9.8,28696.2421875,643502.0,,,1.0,9.2,9.2,9.2,9.2,9.2,9.2,9.2,9.2,9.2,9.2,9.2,9.2,9.2,9.2,9.2,9.475999999999999,9.475999999999999,9.475999999999999,9.475999999999999,9.475999999999999,8.924,8.924,8.924,8.924,8.924,,,,,,,,,,,,,,0.0,0.0,9.2,9.2,,,,,,,-0.6000000000000014,0.75,0.08999999999999986,,,,
20120330,1,601238XSHG20120330,20200210010416,0,434315,9.37,383016256,601238.XSHG,8.47,1500,8.52,9.2,28696.2421875,643502.0,-7.3913043478,9.2,2.0,8.973333333333333,9.03,9.109333333333332,9.138181818181819,8.86,9.114999999999998,9.156129032258063,9.170434782608694,9.147692307692306,9.173333333333332,9.182105263157894,9.076363636363636,9.135238095238094,9.166829268292682,9.18320987654321,9.242533333333332,9.348654545454545,9.409295238095238,9.441834146341463,9.458706172839506,8.704133333333333,8.804072727272727,8.86118095238095,8.891824390243901,8.907713580246913,,,,,,,,,,,,,,-0.010849002849002786,-0.08679202279202229,9.149629629629628,9.095384615384614,,,,,,,-0.6799999999999997,0.16999999999999993,0.049999999999998934,,,,
20120405,2,601238XSHG20120405,20200210010416,0,298474,8.63,251199536,601238.XSHG,8.24,1500,8.61,8.52,28696.2421875,643502.0,1.0563380282,8.52,2.0,8.852222222222222,8.924999999999999,9.042755555555553,9.090165289256198,8.735,9.051874999999999,9.120894901144641,9.146068052930055,9.106331360946744,9.151241830065358,9.167049861495844,8.991570247933884,9.085215419501132,9.139666864961333,9.169056546258192,9.117788888888889,9.2613173553719,9.357771882086167,9.413856870910173,9.444128242645938,8.586655555555556,8.721823140495868,8.812658956916097,8.865476859012492,8.893984849870446,,,,,,,,,,,,,,-0.02646860333925865,-0.1249568039220469,9.109657064471877,9.020710059171595,,,,,,,0.08999999999999986,0.02000000000000135,0.27999999999999936,,,,
20120406,3,601238XSHG20120406,20200210010416,0,392242,9.19,343598464,601238.XSHG,8.37,1500,9.04,8.58,28696.2421875,643502.0,4.9941927991,8.61,3.0,8.914814814814815,8.95375,9.042388148148147,9.085604808414727,8.8875,9.050390624999999,9.115675875264342,9.141456398454835,9.101228948566225,9.146879405356911,9.163706444088058,9.00037565740045,9.080909189072454,9.134805066670536,9.1658699648691,9.18225925925926,9.270386927122464,9.353336464744627,9.408849218670651,9.440846063815174,8.64737037037037,8.730364387678437,8.80848191340028,8.86076091467042,8.890893865923028,,,,,,,,,,,,,,-0.0373387905798951,-0.08696149792509164,9.104497281918405,9.023677742375964,,,,,,,0.4599999999999991,0.15000000000000036,0.21000000000000085,,,,
20120409,4,601238XSHG20120409,20200210010416,0,218360,8.96,191111664,601238.XSHG,8.58,1500,8.59,8.85,28696.2421875,643502.0,-4.9778761062,9.04,4.0,8.806543209876542,8.8628125,8.98206972839506,9.04054982583157,8.73875,8.992841796874998,9.081761302666642,9.117480033304625,9.061903644830362,9.125040997303698,9.148608906085741,8.925761901509459,9.034155932970316,9.108229209759779,9.15165095339085,9.070739506172838,9.193534758554742,9.305180610959425,9.381476086052572,9.426200481992577,8.542346913580246,8.657989044464175,8.763131254981207,8.834982333466986,8.877101424789124,9.2,-2.29754322111008,,,,,,,,,,,,-0.05175668895270259,-0.1153431869824599,9.066386372146672,8.95695808970274,8.791999999999998,,,,,,-0.2599999999999998,0.11000000000000121,0.009999999999999787,,,,
20120410,5,601238XSHG20120410,20200210010416,0,178378,8.75,151600864,601238.XSHG,8.33,1500,8.7,8.45,28696.2421875,643502.0,1.2805587893,8.59,4.0,8.771028806584361,8.822109375,8.94446043127572,9.009590750755974,8.719375,8.956236572265624,9.057131541204278,9.099328727508771,9.034064902920335,9.108372722899631,9.136803408557169,8.884714283053194,9.002331558401714,9.088315589771497,9.140499077998484,9.034159670781893,9.15125571154479,9.272401505153766,9.360965057464643,9.41471405033844,8.50789794238683,8.618172854561598,8.732261611649662,8.815666122078351,8.86628410565853,8.52,0.09203865623562928,,,,,,,35.79545454545453,,,,,-0.06576946415700854,-0.11210220163444756,9.039246640876549,8.917426075902316,8.691999999999998,,,,,,0.25,0.05000000000000071,0.11999999999999922,,,,
20120411,6,601238XSHG20120411,20200210010416,0,180630,8.86,156309040,601238.XSHG,8.43,1500,8.58,8.5,28696.2421875,643502.0,-1.3793103448,8.7,4.0,8.707352537722906,8.76158203125,8.895865707105624,8.970537046141795,8.649687499999999,8.90920700073242,9.026348861126582,9.076749217617087,8.999136833464924,9.08765222396239,9.12215068727935,8.829311686134432,8.962109505220598,9.063519707343621,9.126659594591114,8.968573113854594,9.094191036718465,9.230972790377216,9.33542529856393,9.400459382428847,8.446131961591218,8.564432335550398,8.69324622006398,8.791614116123313,8.852859806753381,8.61,-1.4246323529411626,,,,,,,52.50000000000002,,-6.7391304347826,,,-0.08055837117853579,-0.118311256172218,9.005228371181989,8.865514371917344,8.703999999999999,,,,,,0.08000000000000007,0.27999999999999936,0.07000000000000028,,,,
20120412,7,601238XSHG20120412,20200210010416,0,173384,8.75,149371056,601238.XSHG,8.43,1500,8.72,8.51,28696.2421875,643502.0,1.6317016317,8.58,4.0,8.711568358481939,8.7511865234375,8.872416946158209,8.947760951037994,8.684843749999999,8.885556125640868,9.006584418473254,9.061238382068519,8.977664769352238,9.073234489689355,9.11156777445621,8.80943683410999,8.93905145710435,9.04676264844881,9.11661861694689,8.972915409236398,9.073719939133289,9.20722300081748,9.318165527902275,9.390117175455298,8.45022130772748,8.54515372908669,8.67087991339122,8.775359768995346,8.843120058438483,9.04,-0.06876002750399325,,,50.0,50.0,50.0,,54.40000000000006,,2.3474178403755994,,,-0.09264125658652984,-0.09666308326395243,8.984100343687027,8.843127545468521,8.725999999999999,,,,,,0.21000000000000085,0.02999999999999936,0.08000000000000007,,,,
20120413,8,601238XSHG20120413,20200210010416,0,161427,8.77,140236480,601238.XSHG,8.62,1500,8.64,8.71,28696.2421875,643502.0,-0.9174311927,8.72,4.0,8.68771223898796,8.723389892578126,8.84142802000378,8.919782682761813,8.662421875,8.85486160993576,8.982933810829818,9.042923669804669,8.951690556325143,9.0562449018584,9.099158096181046,8.778630136999082,8.910570365951555,9.026920568036674,9.104850256034622,8.948343606157598,9.041989041109055,9.177887476930103,9.297728185077775,9.37799576371566,8.42708087181832,8.51527123288911,8.643253254973008,8.756112950995574,8.831704748353584,8.59,-0.06939625260234157,,,39.10533910533911,46.36844636844637,24.579124579124596,,27.777777777777825,,0.34843205574914216,,,-0.10345986036559585,-0.08654883023252813,8.95861142933984,8.81187715385798,8.645999999999999,,,,,,-0.07000000000000028,0.05999999999999872,0.02000000000000135,,,,
20120416,9,601238XSHG20120416,20200210010416,0,147996,8.55,125358480,601238.XSHG,8.38,1500,8.44,8.54,28696.2421875,643502.0,-2.3148148148,8.64,1.0,8.605141492658639,8.652542419433594,8.787904284003277,8.876166075238011,8.551210937499999,8.80300390869379,8.947905823034345,9.016709597204466,8.912329744300132,9.032078435118855,9.081811830492072,8.717061021181067,8.865754140622835,8.998290296425129,9.088434200330063,8.8632957374384,8.9785728518165,9.13172676484152,9.268239005317882,9.361087226339965,8.346987247878879,8.455549190545634,8.59978151640415,8.728341587532375,8.815781174320161,8.7,-2.042711234911794,,,31.96993108497532,41.56894127395602,12.77191070701393,,38.46153846153844,,-6.637168141592917,,,-0.11587398506719371,-0.0993129976127829,8.92019576790726,8.754665284033674,8.616,8.704,,,,,-0.09999999999999964,0.010000000000001563,0.05999999999999872,0.06149901103425241,,,
