date,Unnamed: 0,_id,updatetime,suspend,vol,high,amount,code,low,time,close,open,flow,total,percent,settle,wd,close_EMA_5,close_EMA_7,close_EMA_14,close_EMA_21,close_EMA_3,close_EMA_15,close_EMA_30,close_EMA_45,close_EMA_25,close_EMA_50,close_EMA_75,close_EMA_10,close_EMA_20,close_EMA_40,close_EMA_80,close_EMA_5_3,close_EMA_10_3,close_EMA_20_3,close_EMA_40_3,close_EMA_80_3,close_EMA_5_-3,close_EMA_10_-3,close_EMA_20_-3,close_EMA_40_-3,close_EMA_80_-3,close_shift_4,BIAS_5,BIAS_50,CCI,K,D,J,WR,RSI_6,RSI_12,ROC_6,ROC_12,RSI_24,Dea,MACD,close_EMA_26,close_EMA_12,close_MA_5,close_MA_10,close_MA_20,close_MA_30,close_MA_40,close_MA_60,Klength,KUpperlength,KLowerlength,MeanAmplitude,MB,UP,DN,CR_5,OBV,TRIX,TRMA,VR,AR,BR,PSY6,open_shift_1,K_shift_1,D_shift_1,close_MA_20_shift_1,close_MA_10_shift_1,close_MA_5_shift_1,close_shift_1
20120503,0,002673XSHE20120503,20200210005214,0,1124487,14.68,1608625152,002673.XSHE,13.5,1500,14.5,14.46,16000.0,120000.0,,,1.0,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.935,14.935,14.935,14.935,14.935,14.065,14.065,14.065,14.065,14.065,,,,,,,,,,,,,,0.0,0.0,14.5,14.5,,,,,,,0.03999999999999915,0.17999999999999972,0.9600000000000009,,,,,,1124487,,,,,,,,,,,,,
20120504,1,002673XSHE20120504,20200210005214,0,1170916,15.87,1774733056,002673.XSHE,14.69,1500,14.77,15.02,16000.0,120000.0,1.8620689655,14.5,2.0,14.589999999999998,14.567499999999999,14.536,14.524545454545455,14.635,14.53375,14.51741935483871,14.511739130434782,14.52076923076923,14.510588235294117,14.507105263157895,14.549090909090909,14.525714285714287,14.513170731707316,14.506666666666666,15.027699999999998,14.985563636363636,14.961485714285716,14.948565853658536,14.941866666666666,14.152299999999999,14.112618181818181,14.089942857142857,14.077775609756095,14.071466666666666,,,,,,,,,,,,,,0.004307692307692079,0.034461538461536635,14.520000000000001,14.541538461538462,,,,,,,-0.25,0.8499999999999996,0.08000000000000007,,,,,,2295403,0.11917241379310012,,,,,,14.46,,,,,,14.5
20120507,2,002673XSHE20120507,20200210005214,0,708899,15.44,1064902016,002673.XSHE,14.6,1500,15.26,14.64,16000.0,120000.0,3.317535545,14.77,2.0,14.813333333333333,14.740625,14.632533333333333,14.591404958677685,14.9475,14.62453125,14.565327783558793,14.544272211720227,14.577633136094674,14.53997693194925,14.526918282548476,14.678347107438016,14.595646258503402,14.549601427721594,14.525267489711934,15.257733333333332,15.118697520661158,15.033515646258504,14.986089470553242,14.961025514403293,14.368933333333333,14.237996694214875,14.1577768707483,14.113113384889946,14.089509465020576,,,,,,,,,,,,,,0.01889739206662263,0.1167175980714444,14.574814814814816,14.652071005917161,,,,,,,0.6199999999999992,0.17999999999999972,0.040000000000000924,,,,,,1586504,0.4302734396526091,0.2747229267228546,,,,,15.02,,,,,,14.77
20120508,3,002673XSHE20120508,20200210005214,0,436292,15.23,650030528,002673.XSHE,14.63,1500,14.86,15.19,16000.0,120000.0,-2.621231979,15.26,2.0,14.828888888888889,14.77046875,14.662862222222222,14.615822689706988,14.903749999999999,14.65396484375,14.584338894296934,14.557999506862826,14.59935366408739,14.552526856186535,14.535683590902462,14.71137490608565,14.620822805312601,14.564742821491272,14.53353248996596,15.273755555555557,15.15271615326822,15.05944748947198,15.00168510613601,14.96953846466494,14.384022222222221,14.270033658903081,14.182198121153222,14.127800536846534,14.097526515266981,,,,,,,,,,,,,,0.03274200136986846,0.11075687442596666,14.595939643347053,14.684060081929905,,,,,,,-0.33000000000000007,0.040000000000000924,0.22999999999999865,,,,,,1150212,0.4675857134391457,0.4489295765458774,,,,,14.64,,,,,,15.26
20120509,4,002673XSHE20120509,20200210005214,0,322866,14.85,469402016,002673.XSHE,14.2,1500,14.53,14.6,16000.0,120000.0,-2.2207267833,14.86,2.0,14.729259259259258,14.7103515625,14.645147259259259,14.608020627006352,14.716874999999998,14.63846923828125,14.580833159181003,14.556782136999225,14.5940187668499,14.55164345006157,14.535534022720816,14.678397650433714,14.612173014330448,14.563048049711208,14.53344526799149,15.171137037037036,15.118749579946726,15.050538204760363,14.999939491202545,14.969448626031236,14.28738148148148,14.238045720920702,14.173807823900534,14.12615660821987,14.097441909951746,14.5,-1.7180735930736017,,,,,,,,,,,,0.04005426220437902,0.05849808667608447,14.591055225321346,14.660358530863768,14.784,,,,,,-0.07000000000000028,0.25,0.33000000000000007,,,,,,827346,0.2584831721600035,0.3630344427995746,,,,,15.19,,,,,,14.86
20120510,5,002673XSHE20120510,20200210005214,0,608595,15.88,916231936,002673.XSHE,14.29,1500,15.23,14.46,16000.0,120000.0,4.8176187199,14.53,3.0,14.896172839506173,14.840263671875,14.723127624691358,14.664564206369409,14.9734375,14.712410583496094,14.622714890846744,14.586052478868824,14.642940400169136,14.578245667706215,14.553809443175531,14.778688986718494,14.67101367963231,14.595582291188713,14.550644150263306,15.34305802469136,15.22204965632005,15.111144090021279,15.033449759924375,14.987163474771206,14.449287654320987,14.33532831711694,14.230883269243341,14.15771482245305,14.114124825755406,14.77,2.0093770931011314,,,,,,,66.66666666666666,,,,,0.053965652177806245,0.11129111978741779,14.638384467890136,14.747995679961651,14.930000000000001,,,,,,0.7699999999999996,0.6500000000000004,0.1700000000000017,,,,,230.05093378607774,1435941,0.3596535075238006,0.3090683398419021,,,,,14.6,,,,,14.784,14.53
20120511,6,002673XSHE20120511,20200210005214,0,490594,15.64,749783104,002673.XSHE,14.91,1500,15.24,15.1,16000.0,120000.0,0.0656598818,15.23,4.0,15.010781893004115,14.94019775390625,14.792043941399177,14.716876551244917,15.106718749999999,14.778359260559082,14.662539736598568,14.614484979787573,14.688868061694588,14.604196817992245,14.571867089407755,14.862563716406042,14.725202853000662,14.62701730137463,14.56766528235557,15.461105349794238,15.308440627898223,15.166958938590682,15.065827820415869,15.004695240826237,14.560458436213992,14.41668680491386,14.283446767410641,14.188206782333392,14.130635323884903,15.26,1.4376996805112012,,,,,,,62.176165803108816,,5.10344827586207,,,0.0713205359213422,0.13883906994828762,14.682948581379756,14.823688652275242,15.023999999999997,,,,,,0.14000000000000057,0.40000000000000036,0.1899999999999995,,,,,108.51063829787225,945347,0.47186437239423085,0.4157589399590157,,,,66.66666666666666,14.46,,,,,14.930000000000001,15.23
20120514,7,002673XSHE20120514,20200210005214,0,627470,16.67,992346496,002673.XSHE,14.92,1500,15.69,15.45,16000.0,120000.0,2.9527559055,15.24,4.0,15.237187928669409,15.127648315429688,14.911771415879286,14.80534231931356,15.398359374999998,14.892314352989196,14.728827495527693,14.661246502405504,14.765878210795004,14.646777334933725,14.6012916396865,15.013006677059487,14.817088295572026,14.678870115941722,14.595377250692472,15.694303566529491,15.463396877371272,15.261600944439186,15.119236219419975,15.033238568213246,14.780072290809326,14.562616476747701,14.372575646704865,14.23850401246347,14.157515933171698,14.86,3.838517538054245,,,50.0,50.0,50.0,,61.37566137566136,,6.2288422477995935,,,0.0969408964164623,0.20496288396096077,14.757544982759033,14.956967321155975,15.110000000000003,,,,,,0.2400000000000002,0.9800000000000022,0.5299999999999994,,,,,162.39210850801456,1572817,0.7098666081758722,0.5908654902850515,,,,66.66666666666666,15.1,,,,,15.023999999999997,15.24
20120515,8,002673XSHE20120515,20200210005214,0,617229,17.18,1004063296,002673.XSHE,15.41,1500,16.92,15.49,16000.0,120000.0,7.8393881453,15.69,4.0,15.798125285779605,15.575736236572267,15.179535227095382,14.99758392664869,16.1591796875,15.145775058865548,14.870193463558163,14.759453176213961,14.931579886887697,14.73592332179907,14.66231028074738,15.359732735775943,15.01736560075564,14.788193524920175,14.652775343267967,16.272069044352993,15.82052471784922,15.46788656877831,15.23183933066778,15.092358603566007,15.324181527206216,14.898940753702664,14.566844632732971,14.344547719172569,14.213192082969927,14.53,9.006571318129117,,,64.31159420289858,54.77053140096619,83.39371980676336,,87.86764705882354,,10.87811271297511,,,0.1458018196896595,0.3908873861855776,14.917726835887994,15.258972348670442,15.522,,,,,,1.4300000000000015,0.259999999999998,0.08000000000000007,,,,,250.81081081081044,955588,1.3694610323918133,1.0396638202838426,,,,66.66666666666666,15.45,50.0,50.0,,,15.110000000000003,15.69
20120516,9,002673XSHE20120516,20200210005214,0,567714,17.56,967045824,002673.XSHE,16.65,1500,16.67,16.75,16000.0,120000.0,-1.4775413712,16.92,4.0,16.088750190519736,15.8493021774292,15.378263863482664,15.149621751498811,16.41458984375,15.336303176507354,14.986310014296347,14.84252042942205,15.065304510973258,14.811769466042245,14.71514422072771,15.597963147453044,15.174759353064625,14.879988962728946,14.70258335948357,16.571412696235328,16.065902041876637,15.630002133656564,15.326388631610815,15.143660860268078,15.606087684804143,15.130024253029452,14.719516572472685,14.433589293847078,14.261505858699064,15.23,4.514106583072116,,,67.37836438923401,58.97314239705546,84.1888083735911,,90.53030303030305,,12.180349932705264,,,0.2023471913024531,0.4523629729023487,15.04752484804444,15.476053525798067,15.95,15.367,,,,,-0.0799999999999983,0.8099999999999987,0.020000000000003126,0.07244632317970189,,,,506.7415730337059,387874,1.674290956089897,1.521875994240855,,,,66.66666666666666,15.49,64.31159420289858,54.77053140096619,,,15.522,16.92
