time operation sell_price hold_day buy_price buy_date
20150309 sell 5.74 5 6.01 20150302
20150519 sell 8.48 3 8.73 20150514
20150603 sell 9.05 7 9.19 20150525
20150730 sell 8.13 4 8.68 20150724
20151023 sell 7.16 18 7.25 20150922
20151117 sell 7.33 35 7.25 20150922
20151209 sell 6.77 51 7.25 20150922
20151229 sell 6.88 6 7.08 20151221
20160302 sell 5.49 46 7.08 20151221
20160420 sell 5.46 4 5.68 20160414
20160614 sell 5.17 7 5.26 20160601
20160824 sell 5.35 28 5.09 20160715
20161101 sell 5.01 9 5.04 20161019
20161208 sell 5.12 16 5.03 20161116
20170203 sell 4.99 12 5.03 20170111
20170227 sell 5.17 11 5.08 20170210
20170420 sell 5.07 9 5.12 20170407
20170614 sell 4.92 8 4.91 20170602
20170905 sell 4.56 8 4.59 20170824
20171017 sell 4.37 33 4.59 20170824
20180205 sell 3.7 6 3.75 20180126
20180316 sell 3.7 30 3.75 20180126
20180410 sell 3.63 45 3.75 20180126
20180605 sell 4.07 21 3.69 20180507
20180730 sell 4.5 18 4.1 20180704
20181123 sell 4.31 96 4.1 20180704
20181217 sell 4.62 11 4.56 20181130
20190125 sell 4.33 3 4.52 20190122
20190314 sell 4.45 12 4.5 20190226
20190423 sell 4.4 12 4.62 20190404
