time operation sell_price hold_day buy_price buy_date
20150305 sell 10.13 6 10.25 20150225
20150331 sell 11.03 11 10.72 20150316
20150505 sell 12.89 34 10.72 20150316
20150602 sell 13.03 5 13.78 20150526
20150619 sell 12.41 11 13.07 20150604
20150701 sell 13.35 5 13.88 20150624
20150820 sell 10.08 5 10.98 20150813
20150921 sell 9.29 3 9.75 20150916
20151023 sell 9.22 22 9.75 20150916
20151117 sell 9.47 6 9.86 20151109
20151210 sell 8.74 23 9.86 20151109
20151229 sell 8.72 5 9.17 20151222
20160229 sell 6.49 3 7.02 20160224
20160315 sell 6.9 14 7.02 20160224
20160412 sell 6.76 4 6.98 20160406
20160614 sell 6.35 6 6.47 20160602
20160708 sell 6.04 24 6.47 20160602
20160824 sell 6.39 16 6.14 20160802
20161102 sell 6.74 17 6.49 20161010
20170116 sell 7.36 8 7.29 20170104
20170419 sell 7.79 19 7.09 20170321
20170726 sell 8.92 21 8.4 20170627
20170907 sell 8.87 14 9.21 20170818
20171031 sell 9.1 14 9.02 20171011
20171129 sell 8.88 35 9.02 20171011
20171213 sell 8.88 45 9.02 20171011
20180118 sell 9.65 15 9.02 20171227
20180517 sell 8.54 13 8.2 20180426
20180628 sell 8.09 14 8.74 20180607
20180801 sell 8.76 12 8.74 20180716
20180817 sell 8.73 6 8.99 20180809
20180831 sell 8.63 16 8.99 20180809
20181112 sell 8.1 12 7.92 20181025
20190110 sell 8.02 22 7.92 20181207
20190218 sell 8.56 17 8.31 20190117
20190415 sell 8.45 6 8.53 20190404
20190423 sell 8.36 12 8.53 20190404
