time operation sell_price hold_day buy_price buy_date
20150130 sell 35.02 8 35.62 20150120
20150311 sell 37.14 10 36.98 20150225
20150825 sell 38.02 5 52.7 20150818
20151201 sell 50.0 18 44.28 20150922
20160104 sell 47.6 6 55.24 20151216
20160224 sell 39.63 4 41.22 20160218
20160330 sell 38.59 8 38.71 20160318
20160506 sell 39.05 5 40.85 20160428
20160722 sell 16.24 15 14.73 20160701
20160919 sell 18.51 11 18.78 20160831
20161121 sell 17.56 3 18.22 20161116
20161209 sell 17.43 6 18.31 20161201
20170111 sell 17.23 7 17.52 20161230
20170314 sell 16.45 14 16.16 20170222
20170426 sell 21.66 15 17.84 20170405
20170620 sell 18.8 7 19.34 20170609
20170712 sell 18.81 4 19.46 20170706
20170825 sell 19.16 36 19.46 20170706
20171102 sell 18.4 14 19.28 20171013
20171229 sell 17.37 8 17.35 20171219
20180319 sell 16.9 14 16.13 20180227
20180411 sell 17.43 7 17.82 20180329
20180514 sell 18.37 9 18.49 20180427
20180801 sell 13.26 6 14.07 20180724
20181122 sell 9.49 14 9.32 20181102
20181220 sell 8.93 34 9.32 20181102
20190313 sell 9.8 20 8.13 20190213
20190412 sell 9.32 5 9.85 20190404
