time operation sell_price hold_day buy_price buy_date
20150310 sell 26.34 8 26.12 20150226
20150413 sell 27.04 8 27.16 20150331
20150511 sell 32.9 14 29.12 20150420
20150731 sell 35.8 7 38.07 20150722
20150824 sell 28.13 5 38.73 20150810
20151106 sell 29.18 21 23.14 20151008
20151228 sell 23.84 4 25.25 20151222
20160226 sell 17.21 6 18.64 20160218
20160401 sell 19.16 9 18.76 20160321
20160614 sell 16.9 6 17.55 20160602
20160715 sell 23.61 29 17.55 20160602
20160826 sell 23.27 10 21.92 20160812
20161102 sell 21.84 13 21.55 20161014
20161202 sell 21.5 11 22.27 20161117
20161227 sell 21.12 5 21.78 20161220
20170117 sell 22.6 9 22.19 20170104
20170314 sell 23.81 6 24.65 20170306
20170419 sell 23.99 13 24.29 20170329
20170615 sell 18.2 5 18.0 20170608
20170803 sell 17.66 5 18.65 20170727
20170824 sell 18.87 13 18.82 20170807
20171024 sell 18.97 12 19.23 20170929
20171226 sell 17.07 10 17.26 20171212
20180315 sell 15.07 9 15.21 20180302
20180717 sell 16.08 11 15.5 20180702
20180914 sell 15.9 13 15.53 20180828
20181112 sell 15.09 6 15.4 20181102
20190118 sell 14.03 7 14.02 20190109
20190328 sell 16.5 32 14.5 20190212
20190424 sell 16.86 2 17.11 20190422
