time operation sell_price hold_day buy_price buy_date
20150202 sell 15.53 12 15.46 20150115
20150415 sell 21.52 33 16.33 20150226
20150611 sell 28.33 14 24.3 20150522
20150729 sell 17.09 5 18.43 20150722
20150819 sell 18.4 11 18.24 20150804
20151023 sell 16.87 9 15.96 20151012
20151118 sell 17.21 8 17.69 20151106
20160113 sell 13.77 47 17.69 20151106
20160229 sell 12.58 5 14.09 20160222
20160415 sell 14.95 18 13.75 20160321
20160614 sell 12.9 5 13.67 20160603
20160627 sell 13.1 4 13.32 20160621
20160727 sell 14.15 17 13.38 20160704
20161125 sell 15.39 6 16.17 20161117
20170620 sell 17.02 25 16.08 20161206
20170727 sell 17.14 19 17.65 20170630
20170828 sell 16.93 5 17.34 20170821
20171127 sell 19.76 31 16.52 20170929
20180201 sell 17.14 5 17.97 20180125
20180320 sell 16.75 33 17.97 20180125
20180423 sell 16.9 6 17.27 20180413
20180517 sell 18.03 15 17.2 20180424
20180802 sell 15.01 11 15.41 20180718
20181010 sell 17.05 24 16.12 20180829
20181112 sell 17.95 13 17.66 20181024
20181122 sell 17.55 21 17.66 20181024
20181220 sell 18.32 12 17.94 20181204
20190117 sell 18.95 8 19.54 20190107
20190322 sell 21.74 8 22.91 20190312
20190410 sell 20.9 5 21.77 20190402
20190424 sell 21.31 5 21.73 20190417
