time operation sell_price hold_day buy_price buy_date
20160615 sell 13.98 7 14.19 20160602
20160629 sell 14.33 7 14.72 20160620
20160725 sell 15.13 16 14.31 20160701
20160824 sell 16.28 12 15.75 20160808
20161010 sell 15.41 3 15.71 20160928
20161028 sell 16.79 10 16.4 20161014
20161206 sell 17.66 9 17.69 20161123
20170116 sell 15.95 4 16.95 20170110
20170303 sell 17.28 16 17.14 20170209
20170420 sell 19.79 10 18.33 20170406
20170616 sell 20.31 19 20.1 20170518
20170825 sell 19.14 4 19.44 20170821
20170904 sell 18.61 3 19.24 20170830
20170925 sell 18.52 10 19.45 20170911
20171103 sell 18.22 5 18.48 20171027
20171204 sell 19.23 26 18.48 20171027
20180208 sell 22.53 32 19.52 20171225
20180315 sell 22.27 3 22.04 20180312
20180419 sell 22.06 6 22.48 20180411
20180518 sell 23.07 25 22.48 20180411
20180620 sell 21.95 6 22.28 20180611
20180719 sell 17.02 27 22.28 20180611
20180803 sell 16.72 7 18.56 20180725
20180907 sell 16.9 9 17.39 20180827
20181008 sell 17.65 8 17.72 20180918
20181108 sell 18.1 31 17.72 20180918
20181126 sell 18.53 43 17.72 20180918
20181207 sell 18.21 5 18.84 20181130
20181220 sell 17.51 3 18.74 20181217
20190311 sell 21.0 36 17.68 20190111
