time operation sell_price hold_day buy_price buy_date
20150211 sell 51.3 18 45.92 20150116
20150820 sell 35.7 3 41.89 20150817
20151027 sell 41.0 20 30.25 20150922
20151202 sell 50.07 17 44.8 20151109
20151224 sell 49.87 3 52.0 20151221
20160229 sell 33.63 10 35.11 20160215
20161031 sell 19.25 6 20.01 20161021
20161123 sell 18.72 23 20.01 20161021
20170113 sell 16.25 59 20.01 20161021
20170323 sell 20.88 97 20.01 20161021
20170526 sell 23.55 22 20.92 20170425
20170620 sell 25.38 11 24.43 20170605
20170804 sell 22.81 5 24.95 20170728
20170925 sell 22.0 4 22.37 20170919
20171030 sell 22.5 14 23.12 20171010
20171225 sell 20.2 9 21.2 20171212
20180205 sell 19.9 6 20.95 20180126
20180222 sell 19.13 3 20.54 20180212
20180316 sell 19.98 10 20.78 20180302
20180528 sell 14.09 5 15.04 20180521
20180719 sell 11.48 5 11.64 20180712
20180801 sell 11.02 14 11.64 20180712
20180904 sell 10.2 5 11.67 20180828
20180927 sell 10.36 21 11.67 20180828
20181122 sell 12.11 20 10.13 20181025
20181218 sell 11.53 4 12.28 20181212
20190129 sell 10.45 9 10.48 20190116
