time operation sell_price hold_day buy_price buy_date
20150309 sell 6.29 5 6.4 20150302
20150603 sell 8.91 6 9.05 20150526
20150701 sell 10.28 25 9.05 20150526
20150730 sell 7.95 4 9.25 20150724
20150820 sell 8.32 12 8.64 20150804
20151023 sell 6.63 7 6.62 20151014
20151117 sell 6.64 5 6.99 20151110
20151229 sell 6.1 6 6.36 20151221
20160329 sell 4.99 25 5.04 20160223
20160420 sell 5.13 40 5.04 20160223
20160614 sell 4.59 6 4.81 20160602
20160722 sell 5.47 23 4.73 20160621
20160819 sell 5.67 13 5.72 20160802
20160914 sell 5.44 3 5.66 20160909
20161103 sell 6.55 24 5.62 20160923
20170113 sell 5.72 37 6.71 20161122
20170227 sell 6.04 20 5.89 20170123
20170328 sell 5.86 2 5.94 20170324
20170417 sell 6.02 10 6.04 20170330
20170728 sell 6.14 40 5.35 20170602
20170908 sell 6.44 12 6.24 20170823
20171208 sell 5.85 6 5.85 20171130
20180117 sell 6.12 10 5.81 20180103
20180319 sell 5.46 5 5.74 20180312
20180518 sell 5.3 10 5.09 20180504
20180806 sell 4.98 9 4.92 20180724
20180816 sell 4.87 17 4.92 20180724
20180906 sell 4.99 8 5.07 20180827
20181012 sell 5.1 11 5.11 20180919
20181108 sell 5.2 9 5.33 20181026
20190125 sell 4.71 11 4.78 20190110
20190314 sell 5.2 19 4.71 20190215
20190415 sell 5.18 6 5.31 20190404
