time operation sell_price hold_day buy_price buy_date
20150128 sell 54.92 15 55.5 20150107
20150327 sell 61.94 19 53.2 20150302
20150605 sell 74.45 11 73.6 20150521
20150824 sell 67.5 9 79.5 20150811
20151106 sell 76.18 18 72.41 20151013
20151231 sell 81.96 18 79.3 20151207
20160225 sell 68.3 8 72.5 20160215
20160322 sell 69.5 5 70.35 20160315
20160421 sell 68.0 11 70.1 20160406
20160510 sell 66.12 3 70.16 20160505
20160616 sell 64.0 7 66.21 20160603
20160706 sell 67.55 9 65.88 20160623
20160823 sell 67.3 3 68.89 20160818
20160930 sell 68.7 6 67.8 20160922
20161110 sell 74.02 30 67.8 20160922
20161129 sell 73.56 5 74.1 20161122
20170116 sell 71.88 10 72.07 20161230
20170413 sell 91.4 34 77.2 20170222
20170524 sell 44.98 6 93.81 20170516
20170703 sell 49.93 7 49.35 20170622
20170823 sell 47.87 8 47.75 20170811
20171030 sell 53.51 20 48.51 20170925
20171114 sell 51.65 4 54.53 20171108
20180117 sell 54.53 17 53.36 20171222
20180330 sell 65.5 25 56.85 20180223
20180604 sell 73.1 27 67.83 20180424
20180724 sell 46.56 7 49.9 20180713
20180905 sell 44.7 7 47.0 20180827
20181114 sell 36.89 6 38.75 20181106
20190128 sell 26.3 7 26.74 20190117
20190416 sell 33.19 10 33.94 20190401
20190506 sell 34.47 7 33.83 20190422
