time operation sell_price hold_day buy_price buy_date
20150306 sell 5.96 5 6.32 20150227
20150602 sell 7.5 4 8.1 20150527
20150616 sell 7.44 7 7.77 20150605
20150714 sell 6.99 2 7.35 20150710
20150717 sell 7.08 2 7.31 20150715
20150722 sell 6.99 5 7.31 20150715
20150928 sell 4.83 4 5.04 20150922
20151027 sell 5.09 10 5.09 20151013
20151117 sell 5.21 6 5.35 20151109
20151229 sell 4.96 36 5.35 20151109
20160229 sell 4.35 6 4.4 20160219
20160420 sell 4.8 12 4.9 20160401
20160614 sell 4.72 9 4.75 20160530
20160722 sell 4.81 13 4.81 20160705
20160912 sell 4.94 23 4.88 20160810
20161230 sell 5.41 95 4.88 20160810
20170208 sell 5.85 19 5.75 20170105
20170331 sell 5.74 6 5.71 20170323
20170418 sell 5.8 16 5.71 20170323
20170608 sell 6.14 16 5.9 20170515
20170724 sell 6.07 12 6.06 20170706
20170808 sell 6.03 5 6.22 20170801
20170905 sell 5.95 4 6.06 20170830
20171114 sell 6.07 15 5.92 20171024
20171201 sell 6.02 5 6.18 20171124
20171213 sell 6.03 4 6.07 20171207
20180122 sell 6.91 17 6.1 20171227
20180329 sell 6.62 8 6.59 20180319
20180420 sell 6.83 7 6.89 20180411
20180717 sell 6.2 4 6.38 20180711
20180807 sell 6.79 10 6.52 20180724
20180906 sell 6.7 8 6.82 20180827
20190311 sell 5.87 31 5.4 20190118
20190326 sell 5.7 3 6.01 20190321
20190415 sell 5.81 5 6.03 20190408
20190425 sell 5.73 5 5.85 20190418
