time operation sell_price hold_day buy_price buy_date
20150122 sell 43.17 13 40.8 20150105
20150306 sell 38.59 5 40.53 20150227
20150415 sell 42.94 20 41.05 20150317
20150610 sell 62.15 14 58.38 20150521
20150817 sell 22.25 1 22.54 20150814
20151030 sell 17.35 13 17.38 20151013
20151231 sell 22.35 25 19.33 20151126
20160920 sell 22.02 13 19.2 20160217
20161208 sell 26.24 18 22.55 20161024
20170112 sell 24.31 4 25.0 20170106
20170209 sell 25.62 8 25.28 20170123
20170606 sell 34.26 13 33.58 20170516
20170901 sell 38.11 7 39.2 20170823
20171010 sell 38.79 6 38.93 20170925
20171229 sell 43.7 9 43.95 20171218
20180302 sell 52.48 3 52.01 20180227
20180321 sell 51.7 7 53.29 20180312
20180502 sell 45.2 5 49.72 20180423
20180521 sell 47.94 7 48.21 20180510
20180620 sell 47.88 9 48.41 20180606
20180720 sell 45.06 3 45.74 20180717
20180904 sell 38.86 4 40.91 20180829
20181010 sell 38.31 7 39.87 20180921
20181030 sell 37.0 5 39.24 20181023
20181113 sell 39.41 6 39.98 20181105
20181210 sell 35.83 25 39.98 20181105
20181221 sell 36.07 2 36.43 20181219
20190312 sell 44.8 39 37.51 20190109
20190326 sell 44.8 7 46.92 20190315
20190426 sell 56.18 13 51.93 20190409
