time operation sell_price hold_day buy_price buy_date
20150203 sell 24.64 9 24.82 20150121
20150609 sell 46.08 24 36.02 20150506
20150728 sell 42.94 7 48.46 20150717
20151103 sell 38.08 16 35.96 20151012
20151117 sell 40.84 26 35.96 20151012
20151203 sell 40.05 6 43.03 20151125
20151229 sell 39.12 4 39.6 20151223
20160329 sell 34.32 20 33.8 20160301
20160614 sell 34.52 8 36.1 20160531
20160623 sell 17.51 3 36.27 20160620
20160725 sell 18.74 3 18.91 20160720
20160826 sell 19.01 7 19.45 20160817
20161021 sell 18.81 7 19.23 20161012
20161121 sell 18.4 3 18.7 20161116
20161212 sell 17.6 8 18.73 20161130
20170228 sell 17.01 11 17.13 20170213
20170331 sell 17.33 6 17.48 20170323
20170825 sell 21.55 14 20.6 20170807
20171103 sell 23.04 18 22.8 20171010
20171228 sell 23.58 13 24.14 20171211
20180117 sell 26.04 6 25.35 20180109
20180417 sell 32.8 35 26.9 20180223
20180524 sell 39.11 19 36.81 20180425
20180723 sell 35.82 7 37.65 20180712
20180903 sell 32.06 6 34.0 20180824
20181030 sell 28.09 3 28.1 20181025
20181120 sell 29.8 12 31.1 20181102
20181210 sell 24.19 5 32.55 20181203
20190129 sell 19.88 6 21.15 20190121
20190222 sell 22.29 19 21.15 20190121
20190412 sell 26.82 8 28.09 20190401
