time operation sell_price hold_day buy_price buy_date
20150306 sell 9.82 6 10.13 20150226
20151117 sell 13.77 16 13.55 20150525
20151211 sell 13.55 4 13.78 20151207
20151229 sell 13.59 16 13.78 20151207
20160328 sell 12.1 8 12.31 20160316
20160505 sell 12.35 11 12.47 20160419
20160523 sell 12.3 5 12.49 20160516
20160616 sell 12.31 8 12.45 20160602
20160721 sell 12.82 13 12.61 20160704
20160822 sell 13.78 17 13.36 20160728
20160909 sell 13.55 4 13.79 20160905
20161021 sell 13.4 5 13.61 20161014
20161207 sell 13.15 7 13.29 20161128
20170208 sell 13.1 13 12.78 20170113
20170405 sell 13.31 11 13.15 20170317
20170717 sell 14.98 15 14.95 20170626
20170809 sell 14.92 6 15.29 20170801
20170828 sell 15.28 8 15.34 20170816
20170918 sell 14.97 3 15.19 20170913
20171101 sell 15.93 21 15.25 20170926
20171212 sell 16.41 2 16.52 20171208
20180119 sell 16.1 5 16.28 20180112
20180213 sell 15.76 5 16.29 20180206
20180315 sell 16.65 13 16.41 20180226
20180503 sell 15.98 4 16.0 20180425
20180808 sell 16.23 14 16.63 20180719
20181030 sell 15.62 21 16.23 20180921
20181211 sell 14.31 3 14.22 20181206
20190108 sell 15.56 16 14.93 20181213
20190219 sell 16.25 41 14.93 20181213
20190314 sell 16.29 6 16.86 20190306
20190401 sell 16.9 18 16.86 20190306
20190509 sell 16.4 5 16.78 20190429
