time operation sell_price hold_day buy_price buy_date
20150203 sell 19.49 10 19.1 20150120
20150706 sell 23.37 43 19.1 20150120
20160225 sell 35.64 17 33.86 20160126
20160406 sell 38.29 8 38.17 20160317
20160426 sell 37.34 7 39.28 20160415
20160510 sell 35.86 7 40.54 20160428
20160614 sell 36.2 30 40.54 20160428
20161010 sell 35.09 3 37.75 20160630
20161108 sell 33.93 3 34.53 20161103
20161227 sell 29.81 29 36.06 20161116
20170210 sell 27.35 3 27.9 20170207
20170331 sell 29.49 3 31.78 20170328
20170526 sell 32.15 18 31.19 20170502
20170807 sell 32.26 6 33.57 20170728
20170926 sell 33.0 5 33.99 20170919
20171020 sell 34.45 8 34.33 20171010
20171220 sell 33.55 12 31.78 20171204
20180131 sell 29.85 4 33.03 20180125
20180313 sell 32.6 10 31.73 20180227
20180420 sell 33.9 13 33.48 20180330
20180730 sell 28.1 2 29.11 20180726
20180906 sell 24.74 4 24.78 20180831
20180914 sell 24.3 3 24.8 20180911
20181112 sell 26.4 11 23.25 20181026
20181219 sell 25.8 8 25.83 20181207
20190327 sell 31.4 31 26.73 20190212
20190425 sell 28.6 3 30.08 20190422
