time operation sell_price hold_day buy_price buy_date
20150120 sell 40.05 10 39.45 20150106
20150305 sell 41.4 8 41.8 20150216
20150515 sell 37.29 5 54.62 20150508
20150623 sell 39.9 8 40.82 20150610
20150729 sell 39.0 6 41.52 20150721
20150818 sell 38.69 20 41.52 20150721
20150929 sell 36.5 7 36.2 20150918
20160106 sell 44.68 13 41.2 20151217
20160302 sell 44.2 13 41.66 20160205
20160421 sell 48.79 15 46.5 20160330
20160707 sell 36.86 4 36.27 20160701
20160822 sell 38.28 5 40.0 20160815
20161014 sell 38.15 14 39.07 20160919
20161206 sell 37.99 7 38.46 20161125
20170117 sell 37.37 8 37.58 20170105
20170616 sell 43.1 7 45.08 20170607
20170728 sell 40.6 3 42.9 20170725
20170901 sell 38.71 5 40.21 20170825
20170928 sell 41.55 12 39.65 20170912
20171229 sell 48.1 12 48.31 20171213
20180517 sell 36.03 9 36.54 20180504
20180613 sell 36.9 5 36.02 20180606
20180802 sell 26.2 5 28.7 20180726
20180820 sell 25.37 17 28.7 20180726
20181009 sell 22.11 7 23.54 20180920
20181112 sell 21.51 7 21.06 20181101
20181225 sell 21.45 7 22.64 20181214
20190221 sell 25.18 23 21.68 20190114
20190314 sell 26.23 9 25.35 20190301
