time operation sell_price hold_day buy_price buy_date
20151117 sell 10.65 6 11.17 20151109
20151225 sell 9.66 34 11.17 20151109
20160229 sell 6.8 4 7.47 20160223
20160314 sell 7.19 5 7.29 20160307
20160401 sell 7.71 11 7.34 20160317
20160614 sell 6.68 7 6.9 20160601
20160627 sell 6.79 16 6.9 20160601
20160720 sell 6.96 12 6.91 20160704
20160825 sell 6.76 6 6.87 20160817
20160913 sell 6.69 19 6.87 20160817
20161031 sell 6.76 12 6.71 20161013
20161208 sell 7.07 19 6.94 20161111
20170116 sell 7.09 45 6.94 20161111
20170301 sell 7.26 15 7.08 20170208
20170418 sell 7.5 18 7.34 20170321
20170620 sell 7.81 14 7.72 20170531
20170717 sell 7.87 5 7.94 20170710
20170727 sell 7.88 13 7.94 20170710
20170825 sell 7.77 3 7.71 20170822
20171113 sell 7.7 17 7.6 20171019
20171215 sell 7.28 4 7.48 20171211
20180112 sell 7.35 6 7.42 20180104
20180316 sell 7.13 4 7.27 20180312
20180509 sell 6.59 3 6.51 20180504
20180528 sell 6.42 11 6.55 20180511
20180802 sell 5.53 11 5.71 20180718
20180905 sell 5.84 35 5.71 20180718
20181010 sell 5.93 7 6.0 20180921
20181113 sell 5.57 6 5.57 20181105
20190116 sell 5.36 7 5.44 20190107
20190314 sell 5.94 25 5.39 20190131
20190328 sell 5.91 35 5.39 20190131
20190415 sell 6.25 46 5.39 20190131
