time operation sell_price hold_day buy_price buy_date
20150416 sell 28.6 32 16.42 20150302
20150429 sell 8.59 5 30.93 20150422
20150603 sell 9.79 6 10.65 20150526
20150727 sell 6.5 7 7.2 20150716
20151023 sell 5.26 8 5.06 20151013
20151228 sell 5.29 5 5.94 20151221
20160226 sell 3.68 4 4.01 20160222
20160311 sell 3.75 6 4.18 20160303
20160408 sell 3.98 25 4.18 20160303
20160613 sell 3.48 4 3.66 20160603
20160715 sell 4.0 17 3.8 20160622
20160826 sell 4.27 13 4.07 20160809
20161019 sell 5.12 11 4.39 20160920
20161208 sell 5.12 15 5.08 20161117
20170221 sell 6.01 14 5.48 20170125
20170419 sell 6.02 10 5.87 20170330
20170711 sell 6.39 25 5.87 20170330
20170927 sell 5.03 10 5.01 20170913
20171207 sell 4.52 4 4.67 20171201
20180123 sell 5.26 36 4.67 20171201
20180213 sell 5.1 3 5.23 20180208
20180305 sell 5.13 5 5.33 20180226
20180319 sell 5.23 5 5.27 20180312
20180419 sell 5.51 19 5.32 20180321
20180806 sell 5.01 15 4.82 20180716
20180917 sell 5.18 16 5.06 20180824
20181008 sell 4.95 3 5.28 20180926
20181121 sell 5.95 21 5.38 20181023
20190104 sell 6.16 14 6.21 20181213
20190313 sell 6.0 21 5.99 20190212
20190419 sell 7.91 47 5.99 20190212
