time operation sell_price hold_day buy_price buy_date
20150202 sell 12.88 4 13.18 20150127
20150429 sell 14.24 29 13.14 20150318
20150521 sell 14.15 2 14.16 20150519
20150603 sell 15.05 7 15.02 20150525
20150727 sell 14.2 11 14.97 20150710
20150818 sell 14.22 5 15.57 20150811
20151116 sell 14.0 24 13.47 20151013
20160825 sell 23.54 15 19.67 20160804
20161020 sell 25.94 16 24.62 20160921
20161128 sell 26.38 11 25.99 20161111
20170120 sell 20.68 4 21.0 20170116
20170228 sell 20.53 4 20.9 20170222
20170324 sell 21.49 8 21.57 20170314
20170620 sell 21.03 13 20.5 20170525
20170904 sell 22.96 7 23.09 20170824
20171108 sell 27.64 9 27.53 20171026
20180130 sell 36.36 23 30.79 20171227
20180315 sell 32.66 3 32.62 20180312
20180411 sell 32.61 5 33.49 20180402
20180625 sell 26.49 11 27.39 20180607
20180717 sell 22.98 27 27.39 20180607
20180801 sell 22.35 5 24.18 20180725
20180907 sell 23.21 16 22.72 20180816
20181009 sell 21.82 32 22.72 20180816
20181109 sell 23.55 55 22.72 20180816
20181220 sell 25.3 7 25.97 20181211
20190218 sell 27.2 42 25.97 20181211
20190328 sell 28.8 7 29.15 20190319
