time operation sell_price hold_day buy_price buy_date
20150115 sell 44.1 1 45.0 20150114
20150504 sell 60.16 29 52.6 20150320
20150603 sell 65.82 17 63.71 20150511
20150728 sell 83.3 18 67.68 20150702
20150917 sell 44.23 3 82.15 20150914
20151112 sell 40.83 12 41.9 20151027
20151201 sell 41.06 7 41.52 20151120
20160126 sell 37.76 5 40.04 20160119
20160223 sell 38.63 6 39.52 20160215
20160310 sell 38.08 3 38.95 20160307
20160325 sell 38.55 6 39.16 20160317
20160517 sell 37.48 8 37.71 20160505
20160714 sell 37.94 12 37.81 20160628
20160804 sell 37.9 1 38.02 20160803
20160810 sell 37.89 5 38.02 20160803
20160908 sell 40.28 19 37.97 20160812
20161205 sell 21.08 5 21.43 20161128
20170105 sell 22.83 15 21.45 20161214
20170414 sell 20.46 8 20.56 20170331
20180103 sell 19.64 5 19.87 20171226
20180202 sell 19.73 6 20.03 20180125
20190319 sell 9.76 18 7.71 20190215
20190412 sell 9.64 35 7.71 20190215
