time operation sell_price hold_day buy_price buy_date
20150202 sell 77.0 12 72.0 20150115
20150302 sell 103.07 27 72.0 20150115
20150401 sell 128.2 9 108.9 20150319
20150611 sell 212.8 29 126.21 20150430
20150730 sell 109.96 7 124.0 20150721
20150820 sell 114.97 5 131.37 20150813
20151030 sell 114.7 16 88.7 20151008
20160107 sell 109.63 8 135.95 20151225
20160226 sell 78.99 7 88.06 20160217
20160331 sell 90.57 31 88.06 20160217
20160511 sell 25.36 1 84.65 20160510
20160614 sell 24.4 3 27.3 20160607
20160711 sell 26.08 7 26.38 20160630
20160824 sell 24.65 4 25.6 20160818
20160913 sell 24.29 18 25.6 20160818
20161031 sell 24.91 15 24.97 20161010
20161213 sell 23.6 3 26.02 20161208
20170104 sell 24.21 4 24.69 20161228
20170302 sell 23.2 9 23.25 20170217
20170512 sell 21.41 3 21.48 20170509
20170710 sell 22.68 15 20.92 20170619
20170824 sell 22.13 17 22.43 20170801
20170920 sell 24.08 12 24.02 20170904
20171018 sell 23.9 3 24.11 20171013
20171205 sell 26.35 23 25.35 20171102
20171221 sell 29.09 7 29.59 20171212
20180201 sell 25.2 3 25.45 20180129
20180314 sell 27.96 27 25.45 20180129
20180420 sell 25.27 10 26.27 20180404
20180601 sell 28.31 11 27.31 20180517
20180711 sell 28.1 6 29.9 20180703
20180821 sell 34.05 6 36.81 20180813
20181123 sell 29.75 14 31.25 20181105
20190305 sell 33.35 79 31.25 20181105
20190411 sell 31.39 4 33.5 20190404
