time operation sell_price hold_day buy_price buy_date
20150306 sell 6.3 14 6.63 20150209
20150407 sell 7.28 13 6.93 20150318
20150602 sell 9.04 5 9.44 20150526
20150820 sell 7.13 8 7.72 20150810
20151023 sell 5.92 18 5.91 20150922
20151117 sell 5.88 5 6.01 20151110
20151230 sell 5.59 28 5.89 20151120
20160121 sell 5.4 11 5.97 20160106
20160314 sell 5.26 14 5.38 20160223
20160328 sell 5.2 4 5.33 20160322
20160421 sell 5.86 11 5.33 20160406
20160613 sell 5.03 5 5.25 20160602
20161021 sell 5.5 8 5.79 20161011
20170306 sell 6.88 16 6.64 20170109
20170414 sell 6.55 4 6.71 20170410
20170619 sell 6.45 17 6.28 20170523
20170815 sell 7.82 11 7.44 20170731
20170911 sell 7.98 8 8.3 20170830
20171206 sell 8.5 36 7.48 20171017
20180115 sell 8.82 9 8.96 20180102
20180504 sell 9.0 12 8.5 20180416
20180619 sell 8.58 7 9.19 20180607
20180806 sell 8.18 10 8.18 20180723
20181009 sell 7.38 5 7.79 20180925
20181214 sell 6.77 35 7.58 20181026
20190129 sell 6.97 65 7.58 20181026
20190415 sell 7.52 7 7.78 20190403
20190425 sell 7.23 15 7.78 20190403
