time operation sell_price hold_day buy_price buy_date
20150305 sell 31.99 5 34.88 20150226
20150325 sell 32.23 19 34.88 20150226
20150420 sell 34.08 12 34.46 20150401
20150601 sell 33.51 3 35.49 20150527
20150616 sell 32.48 14 35.49 20150527
20150717 sell 28.97 36 35.49 20150527
20150925 sell 22.72 9 23.34 20150914
20151030 sell 24.66 13 24.43 20151013
20151116 sell 26.23 24 24.43 20151013
20151210 sell 27.06 6 28.74 20151202
20160229 sell 23.51 5 24.19 20160222
20160527 sell 26.66 3 26.49 20160524
20160614 sell 26.93 13 26.49 20160524
20160711 sell 26.81 5 27.43 20160704
20160725 sell 27.1 8 27.35 20160713
20160920 sell 28.82 13 26.7 20160830
20161201 sell 30.09 20 29.79 20161103
20170322 sell 26.71 6 27.88 20170314
20170413 sell 27.02 4 27.28 20170407
20170508 sell 27.55 7 27.64 20170426
20170809 sell 34.36 2 34.79 20170807
20170912 sell 38.09 13 35.48 20170824
20171128 sell 44.09 31 38.57 20171016
20171215 sell 41.51 44 38.57 20171016
20171229 sell 41.42 5 43.88 20171222
20180124 sell 39.77 4 41.23 20180118
20180212 sell 36.89 5 43.07 20180205
20180305 sell 39.02 5 42.51 20180226
20180326 sell 36.89 5 42.04 20180319
20180518 sell 34.92 8 35.75 20180508
20180625 sell 32.86 10 33.42 20180608
20180719 sell 32.49 4 33.02 20180713
20180817 sell 32.76 4 33.39 20180813
20180830 sell 32.8 6 33.95 20180822
20181011 sell 32.8 8 34.3 20180921
20181031 sell 33.66 22 34.3 20180921
20181109 sell 33.0 3 34.15 20181106
20190307 sell 34.01 29 29.83 20190118
20190415 sell 35.94 9 34.79 20190401
20190426 sell 36.21 18 34.79 20190401
